code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2018-10-24,2018-09-30,0.089467,0.236038,,20456000000.000000,1.426407,,17170411366.00,17170246773.00
sz.000002,2018-10-26,2018-09-30,0.102572,0.123836,0.347626,21797798192.690000,2.803238,,11039152001.00,9715170043.00
sz.000004,2018-10-31,2018-09-30,-0.020212,-0.028529,0.824253,-7308635.420000,0.135862,,83976684.00,83013184.00
sz.000005,2018-10-30,2018-09-30,0.004927,0.022402,0.349791,8579817.480000,0.035949,,1058536842.00,951222460.00
sz.000006,2018-10-27,2018-09-30,0.088331,0.342144,0.389828,545339960.710000,0.718328,,1349995046.00,1348307972.00
sz.000007,2018-10-31,2018-09-30,-0.022637,-0.269802,0.707013,-8704226.630000,-0.007317,,346448044.00,308948044.00
sz.000008,2018-10-20,2018-09-30,0.017392,0.102455,0.485656,132117677.800000,0.310615,,2818329809.00,2539876920.00
sz.000009,2018-10-30,2018-09-30,0.019550,0.039025,0.353386,259486421.200000,0.023884,,2149344971.00,2119789066.00
sz.000010,2018-10-30,2018-09-30,-0.181218,-1.007784,0.079530,-188810656.340000,-1.544272,,819854713.00,522171348.00
sz.000011,2018-10-31,2018-09-30,0.049661,0.120257,0.241665,144188691.400000,0.320456,,595979092.00,175862626.00
sz.000012,2018-10-30,2018-09-30,0.053875,0.059610,0.240308,485897782.000000,0.203785,,2863277201.00,1735816386.00
sz.000014,2018-10-27,2018-09-30,0.003056,0.022231,0.264797,4134998.190000,0.027010,,201705187.00,201705187.00
sz.000016,2018-10-31,2018-09-30,0.053696,0.019462,0.057058,579231466.880000,2.225139,,2407945408.00,1596574300.00
sz.000017,2018-10-26,2018-09-30,0.065975,0.012210,0.101647,1236251.310000,0.007215,,551347947.00,302981008.00
sz.000019,2018-10-30,2018-09-30,-0.032163,-0.145456,0.270591,-31530446.110000,-0.116106,,496782303.00,415954636.00
sz.000020,2018-10-30,2018-09-30,0.001550,0.001015,0.100923,497495.080000,0.003968,,283161227.00,181165391.00
sz.000021,2018-10-31,2018-09-30,0.073247,0.036295,0.039822,457723074.490000,0.348771,,1471259363.00,1469327064.00
sz.000023,2018-10-30,2018-09-30,0.025683,0.008180,0.095621,8141725.220000,0.052513,,138756240.00,138756240.00
sz.000025,2018-10-30,2018-09-30,0.036528,0.122318,0.225471,35543250.750000,0.208888,,297281600.00,270881600.00
sz.000026,2018-10-20,2018-09-30,0.064817,0.063423,0.422070,162661094.270000,0.379103,,438744881.00,356716368.00
sz.000027,2018-10-31,2018-09-30,0.028465,0.054460,0.221314,674033095.200000,0.138607,,3964491597.00,3964491597.00
sz.000028,2018-10-27,2018-09-30,0.090823,0.031809,0.114875,1010455466.590000,2.760069,,428126983.00,307744355.00
sz.000029,2018-10-31,2018-09-30,0.124092,0.233748,0.558320,374026918.000000,0.404687,,1011660000.00,891660000.00
sz.000030,2018-10-30,2018-09-30,0.110989,0.115650,0.152335,657864861.340000,0.468424,,1810552111.00,1750562118.00
sz.000031,2018-10-31,2018-09-30,0.129717,0.171378,0.420465,1348956493.640000,0.731921,,1813731596.00,1813722808.00
sz.000032,2018-10-27,2018-09-30,0.059547,0.075892,0.205130,88561848.450000,0.125184,,413219661.00,279437184.00
sz.000034,2018-10-29,2018-09-30,0.098032,0.006510,0.044536,347312798.030000,1.153714,,654070434.00,357969933.00
sz.000035,2018-10-23,2018-09-30,0.053699,0.125399,0.361248,171466374.050000,0.183932,,1351521423.00,1281089502.00
sz.000036,2018-10-31,2018-09-30,0.164079,0.291444,0.737026,790013054.690000,0.876381,,1141487712.00,1136343462.00
sz.000037,2018-10-26,2018-09-30,0.018802,0.020646,0.091834,33442651.500000,0.091634,,602762596.00,338894012.00
sz.000038,2018-10-31,2018-09-30,0.040773,0.104635,0.164107,219574595.200000,0.595890,,522777419.00,179826675.00
sz.000039,2018-10-30,2018-09-30,0.071530,0.042641,0.149101,2852974000.000000,1.178209,,2984961436.00,1267504301.00
sz.000040,2018-10-30,2018-09-30,0.115523,0.266651,0.177678,1411732511.320000,1.215517,,1337173272.00,1060304362.00
sz.000042,2018-10-30,2018-09-30,0.112343,0.106193,0.458940,751851441.200000,1.697173,,664831139.00,485435830.00
sz.000045,2018-10-30,2018-09-30,0.005101,0.000569,0.081700,609182.480000,0.061308,,511274149.00,457016599.00
sz.000046,2018-10-31,2018-09-30,0.088132,0.760260,0.551891,1894595759.900000,0.670960,,5196200656.00,5092878984.00
sz.000048,2018-10-31,2018-09-30,0.084681,0.062069,0.281788,101820065.570000,1.056471,,390768671.00,385392267.00
sz.000049,2018-10-30,2018-09-30,0.181117,0.030201,0.081613,353118438.820000,1.894309,,205243738.00,205243738.00
sz.000050,2018-10-26,2018-09-30,0.062559,0.058653,0.154589,1275076763.380000,0.316060,,2048123051.00,1400969919.00
sz.000055,2018-10-18,2018-09-30,0.098597,0.143815,0.327323,321470008.080000,0.956012,,1155481686.00,678298229.00
sz.000056,2018-10-30,2018-09-30,0.028390,0.269126,0.648074,184368293.910000,0.142924,,1175345368.00,903733208.00
sz.000058,2018-10-30,2018-09-30,0.070888,0.137903,0.311643,199220009.820000,0.233420,,1235656249.00,538010206.00
sz.000059,2018-10-23,2018-09-30,0.083599,0.043491,0.193985,1103363331.840000,1.047013,,1599442537.00,1599439081.00
