code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2014-08-14,2014-06-30,0.086447,0.289984,,10072000000.000000,1.555550,34733000000.000000,11424894787.00,6691058620.00
sz.000002,2014-08-18,2014-06-30,0.062545,0.134088,0.309153,5492479926.520000,1.395501,40784550002.120000,11015027119.00,9671913090.00
sz.000004,2014-08-29,2014-06-30,-0.063542,-0.172753,0.587176,-4738622.680000,-0.068993,27036995.220000,83976684.00,83875459.00
sz.000005,2014-08-29,2014-06-30,-0.041234,-1.057152,0.168807,-25219942.170000,-0.049334,23856492.740000,914333607.00,913743007.00
sz.000006,2014-08-15,2014-06-30,0.012322,0.099049,0.394527,48681205.320000,0.351905,491488388.680000,1349995046.00,1338897143.00
sz.000007,2014-08-11,2014-06-30,-0.010802,-0.105572,0.793391,-6130543.330000,0.079652,54357452.130000,230965363.00,205813141.00
sz.000008,2014-08-01,2014-06-30,0.015202,0.059744,0.443228,8633415.210000,0.068663,143939890.890000,303601640.00,147306236.00
sz.000009,2014-08-22,2014-06-30,0.070300,0.175138,0.357402,317700108.590000,0.391831,1814000027.150000,1254363108.00,1241390885.00
sz.000010,2014-08-15,2014-06-30,-0.010389,-0.067195,0.194321,-7199268.540000,-0.018504,90353729.140000,588069788.00,271175384.00
sz.000011,2014-08-12,2014-06-30,0.062805,0.223538,0.539589,112074537.490000,0.099524,475922221.250000,595979092.00,175862626.00
sz.000012,2014-08-05,2014-06-30,0.073344,0.189169,0.252580,617196948.000000,0.853559,3221711569.000000,2075335560.00,1302768571.00
sz.000014,2014-08-23,2014-06-30,0.040395,0.154073,0.606267,29610651.390000,0.301305,187698422.600000,201705187.00,201705187.00
sz.000016,2014-08-28,2014-06-30,0.011068,0.005635,0.165240,47326353.750000,0.041509,8291111451.150000,1203972704.00,599914960.00
sz.000017,2014-08-13,2014-06-30,0.236082,0.027561,0.062333,2361066.880000,2.913554,82413282.090000,551347947.00,302976228.00
sz.000019,2014-08-19,2014-06-30,-0.024682,-0.207725,0.184037,-24563498.280000,0.087070,118250169.140000,301080184.00,243272991.00
sz.000020,2014-08-21,2014-06-30,0.005306,0.003971,0.108287,1455936.930000,-0.024825,344441701.650000,283161227.00,64675497.00
sz.000021,2014-08-30,2014-06-30,-0.001798,-0.001461,0.031946,-11233586.000000,0.090921,7659546478.340000,1471259363.00,1317832780.00
