code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2012-03-09,2011-12-31,0.192441,0.350520,,10390491000.000000,2.006232,29643061000.000000,5123350416.00,3105358672.00
sz.000002,2012-03-13,2011-12-31,0.198042,0.161593,0.397792,11599606211.770000,0.875370,71219771782.790000,10995210218.00,9658578326.00
sz.000004,2012-04-21,2011-12-31,0.040436,0.123391,0.508275,9193067.820000,0.035604,74012887.810000,83976684.00,83877184.00
sz.000005,2012-04-24,2011-12-31,0.017097,0.179660,0.048615,11414651.250000,0.012484,61975093.960000,914333607.00,913743007.00
sz.000006,2012-04-18,2011-12-31,0.165086,0.167660,0.523737,434117007.890000,0.438791,2589275300.000000,989007360.00,967849773.00
sz.000007,2012-02-23,2011-12-31,0.048244,0.050263,0.790609,8310538.620000,0.024686,161679720.620000,230965363.00,184965363.00
sz.000008,2012-03-03,2011-12-31,-0.007277,-0.038585,0.211981,-539451.820000,-0.007324,13980800.000000,73653208.00,73653118.00
sz.000009,2012-04-26,2011-12-31,0.104952,0.093582,0.365848,380435408.280000,0.247466,4065255660.430000,1090750529.00,1079437690.00
sz.000010,2012-04-27,2011-12-31,0.101783,0.045450,0.356518,8365444.070000,0.034111,184058441.120000,147017448.00,67793846.00
sz.000011,2012-03-30,2011-12-31,0.256892,0.182782,0.600172,257461077.540000,0.431997,1377581701.710000,595979092.00,145154531.00
sz.000012,2012-03-27,2011-12-31,0.177231,0.161717,0.315107,1337516285.000000,0.567592,8214929915.000000,2075837060.00,1289832184.00
sz.000014,2012-03-23,2011-12-31,0.101142,0.156604,0.543735,62616367.690000,0.269202,386685428.800000,201705187.00,201705187.00
sz.000016,2012-04-27,2011-12-31,0.006237,0.001491,0.164319,24179368.020000,0.020742,16074752627.630000,1203972704.00,599910010.00
sz.000017,2012-04-21,2011-12-31,,0.123724,0.073496,39720901.460000,0.072043,298465730.360000,551347947.00,193773360.00
sz.000019,2012-04-07,2011-12-31,0.011490,0.030303,0.191045,9643239.260000,0.027821,316347948.590000,250900154.00,141233241.00
sz.000020,2012-04-14,2011-12-31,0.038176,0.011846,0.099015,10374521.200000,0.036638,875778275.090000,283161227.00,64675497.00
sz.000021,2012-03-30,2011-12-31,0.061038,0.011816,0.027330,220142571.970000,0.190641,18560841028.460000,1319277781.00,1317894655.00
sz.000023,2012-04-24,2011-12-31,0.029048,0.011373,0.161385,9100204.660000,0.066850,781677153.090000,138756240.00,105717396.00
sz.000025,2012-04-14,2011-12-31,0.012237,0.003100,0.168661,1250196.410000,0.009795,395701745.710000,220281600.00,179294544.00
sz.000026,2012-02-28,2011-12-31,0.120028,0.062185,0.352236,159259299.980000,0.405985,2540577588.180000,392767870.00,111365764.00
sz.000027,2012-04-16,2011-12-31,0.079528,0.082216,0.136714,1182848413.390000,0.425506,13957746803.160000,2642994398.00,2642994398.00
sz.000028,2012-03-16,2011-12-31,0.274960,0.021666,0.088189,327815210.130000,1.146306,15130338571.640000,288149400.00,233259086.00
sz.000029,2012-03-31,2011-12-31,0.068460,0.098597,0.331420,101199284.420000,0.100034,1026396104.510000,1011660000.00,891660000.00
