code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2017-10-21,2017-09-30,0.091144,0.239913,,19153000000.000000,1.341436,,17170411366.00,16917989651.00
sz.000002,2017-10-27,2017-09-30,0.096520,0.126528,0.317310,14816527230.910000,2.160603,,11039152001.00,9709165105.00
sz.000004,2017-10-27,2017-09-30,-0.046012,-0.115614,0.503757,-8208346.810000,0.228236,,83976684.00,82963684.00
sz.000005,2017-10-31,2017-09-30,-0.012722,-0.035242,0.298627,-11073937.200000,-0.039040,,1058536842.00,951222460.00
sz.000006,2017-10-28,2017-09-30,0.067113,0.152465,0.304757,353606594.930000,0.743140,,1349995046.00,1345169160.00
sz.000007,2017-10-31,2017-09-30,0.027495,-0.034803,0.666815,-1185391.860000,0.204819,,346448044.00,308948044.00
sz.000008,2017-10-31,2017-09-30,0.019734,0.137431,0.500623,134564717.500000,0.151434,,2819005279.00,1988703931.00
sz.000009,2017-10-28,2017-09-30,0.039566,0.076048,0.345686,370590687.300000,0.094679,,2149344971.00,2120089068.00
sz.000010,2017-10-28,2017-09-30,0.005710,0.018698,0.296699,11966430.250000,0.037344,,819854713.00,522171498.00
sz.000011,2017-10-31,2017-09-30,0.217861,0.217198,0.464679,576166646.750000,1.574261,,595979092.00,175862626.00
sz.000012,2017-10-27,2017-09-30,0.088008,0.092649,0.251808,721822345.000000,0.332616,,2386635893.00,1509380397.00
sz.000014,2017-10-31,2017-09-30,0.006034,0.013475,0.154971,5772978.100000,0.250761,,201705187.00,201705187.00
sz.000016,2017-10-28,2017-09-30,0.043341,0.006686,0.105664,134814710.870000,0.111651,,2407945408.00,1596574300.00
sz.000017,2017-10-27,2017-09-30,-0.099621,-0.016885,0.070256,-1612794.670000,-0.001524,,551347947.00,302980258.00
sz.000019,2017-10-25,2017-09-30,-0.026310,-0.133303,0.237400,-30759229.410000,0.196848,,496782303.00,415964578.00
sz.000020,2017-10-31,2017-09-30,0.001089,0.000518,0.091244,348389.450000,0.004579,,283161227.00,181165391.00
sz.000021,2017-10-31,2017-09-30,0.084741,0.045553,0.062176,488579509.650000,0.258212,,1471259363.00,1469270814.00
sz.000023,2017-10-26,2017-09-30,0.084297,0.038955,0.111259,33596573.380000,0.256086,,138756240.00,138756240.00
sz.000025,2017-10-31,2017-09-30,0.044319,0.162571,0.264235,38752080.420000,0.139877,,297281600.00,193881600.00
sz.000026,2017-10-20,2017-09-30,0.056456,0.054990,0.412571,136135910.890000,0.316561,,438744881.00,357047148.00
sz.000027,2017-10-31,2017-09-30,0.036666,0.084452,0.253997,882160363.080000,0.205027,,3964491597.00,3964491597.00
sz.000028,2017-10-26,2017-09-30,0.091472,0.027702,0.104290,866473996.550000,2.523872,,428126983.00,307744355.00
sz.000029,2017-10-26,2017-09-30,0.054992,0.155097,0.288802,149605838.500000,0.221690,,1011660000.00,891660000.00
sz.000030,2017-10-27,2017-09-30,0.120025,0.124767,0.189671,635669110.820000,0.620254,,1293251508.00,1252245577.00
sz.000031,2017-10-31,2017-09-30,0.087558,0.134433,0.362369,1142568782.490000,0.649549,,1813731596.00,1813722958.00
sz.000032,2017-10-28,2017-09-30,0.030956,0.032127,0.183605,36428858.790000,0.115236,,422254134.00,279435887.00
sz.000034,2017-10-27,2017-09-30,0.111978,0.007893,0.050825,317273434.650000,0.585077,,654070434.00,357969933.00
sz.000035,2017-10-31,2017-09-30,0.056147,0.141903,0.404618,140971141.060000,0.160490,,1351521423.00,1168125821.00
sz.000036,2017-10-31,2017-09-30,0.288404,0.364853,0.687997,1105725864.050000,1.711427,,1141487712.00,1133207712.00
sz.000037,2017-10-24,2017-09-30,-0.001110,-0.006103,0.068159,-9586925.370000,2.270712,,602762596.00,338895157.00
sz.000038,2017-10-28,2017-09-30,0.051406,0.249979,0.351478,267207664.510000,0.747937,,522777419.00,78879029.00
sz.000039,2017-10-28,2017-09-30,0.043723,0.032641,0.183798,1761404000.000000,0.683982,,2981395686.00,1263286551.00
sz.000040,2017-10-31,2017-09-30,0.029091,0.062294,0.165673,322663459.390000,0.274854,,1337173272.00,1060340670.00
sz.000042,2017-10-27,2017-09-30,0.040978,0.060818,0.264021,245662145.680000,0.636445,,664831139.00,487996480.00
sz.000045,2017-10-28,2017-09-30,0.014303,0.036511,0.100276,39079487.920000,-0.002255,,506521849.00,457021849.00
sz.000046,2017-10-31,2017-09-30,0.066947,0.372710,0.331533,1308233988.820000,0.479179,,5196200656.00,5091664984.00
sz.000048,2017-10-31,2017-09-30,-0.066074,-0.042907,0.134717,-48431314.250000,-0.181497,,390768671.00,385392267.00
sz.000049,2017-10-31,2017-09-30,0.152239,0.029283,0.087223,227973461.640000,1.501657,,205243738.00,205243738.00
sz.000050,2017-10-31,2017-09-30,0.053457,0.074584,0.212266,753390445.910000,0.674392,,1401098744.00,1401016169.00
sz.000055,2017-10-31,2017-09-30,0.149876,0.175614,0.331193,360491680.000000,0.798315,,1183642254.00,678243800.00
sz.000056,2017-10-27,2017-09-30,0.031057,0.343944,0.688274,192644266.690000,0.170595,,1175345368.00,286111180.00
sz.000058,2017-10-31,2017-09-30,0.041630,0.102982,0.278565,88267876.700000,0.026861,,1235656249.00,538271253.00
sz.000059,2017-10-26,2017-09-30,0.110689,0.054839,0.231508,1295516415.650000,1.162539,,1599442537.00,1399970996.00
sz.000060,2017-10-28,2017-09-30,0.097856,0.059374,0.133232,878229681.420000,0.429594,,2379790218.00,2211089460.00
sz.000061,2017-10-25,2017-09-30,0.000558,0.019340,0.346884,32934027.380000,-0.072379,,1696964131.00,1690402281.00
sz.000062,2017-10-23,2017-09-30,0.079172,0.064282,0.170346,353191682.860000,0.662101,,721316774.00,666949797.00
