code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2016-03-10,2015-12-31,0.149530,0.227374,,21865000000.000000,1.528094,96163000000.000000,14308676139.00,11804054579.00
sz.000002,2016-03-14,2015-12-31,0.192403,0.132700,0.293525,25949438026.310000,1.639526,193183219650.420000,11051612300.00,9720583058.00
sz.000004,2016-04-30,2015-12-31,0.015416,0.056927,0.352808,6857151.710000,0.014851,119766968.480000,83976684.00,82961884.00
sz.000005,2016-04-27,2015-12-31,-0.060755,-0.642272,0.315214,-54031716.500000,-0.052185,84125970.690000,1058536842.00,913743007.00
sz.000006,2016-03-30,2015-12-31,0.097743,0.120074,0.346431,438785915.090000,0.308707,3654309497.230000,1349995046.00,1340266070.00
sz.000007,2016-04-23,2015-12-31,0.038658,0.133778,0.781343,13238872.220000,0.060599,93231719.120000,230965363.00,205793463.00
sz.000008,2016-04-27,2015-12-31,0.106726,0.146639,0.474828,189909159.600000,0.077060,1295076096.210000,2409432927.00,640138626.00
sz.000009,2016-04-29,2015-12-31,0.203624,0.198526,0.334472,965898398.860000,0.495576,4865351411.770000,1592107386.00,1489669062.00
sz.000010,2016-04-27,2015-12-31,0.024577,0.033892,0.209135,32447064.910000,0.040792,942529710.290000,819854713.00,407929925.00
sz.000011,2016-03-31,2015-12-31,0.075139,0.145552,0.398031,156819966.710000,0.263130,1077418500.930000,595979092.00,175862626.00
sz.000012,2016-03-25,2015-12-31,0.077021,0.086104,0.216138,639832667.000000,0.301037,7430889111.000000,2075335560.00,1304071902.00
sz.000014,2016-03-31,2015-12-31,0.076702,0.129257,0.425992,53410757.370000,0.262579,391723999.500000,201705187.00,201705187.00
sz.000016,2016-04-08,2015-12-31,-0.363355,-0.069358,0.127190,-1275844762.650000,-0.521947,18395177035.980000,2407945408.00,1199829920.00
sz.000017,2016-04-25,2015-12-31,-0.011691,-0.000620,0.067786,-105928.770000,-0.000251,170990030.100000,551347947.00,302978758.00
sz.000019,2016-04-26,2015-12-31,-0.036985,-0.127018,0.268404,-42960551.910000,-0.117099,335695334.260000,301080184.00,252101543.00
sz.000020,2016-04-30,2015-12-31,-0.022713,-0.013478,0.163087,-6731513.110000,-0.023773,440956342.980000,283161227.00,181165391.00
sz.000021,2016-03-31,2015-12-31,0.035563,0.011760,0.043295,180660277.510000,0.122793,15306095916.350000,1471259363.00,1469814362.00
sz.000023,2016-03-10,2015-12-31,0.071644,0.025664,0.180151,26633940.540000,0.192645,1037804110.060000,138756240.00,138756240.00
