code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2016-08-12,2016-06-30,0.069604,0.224434,,12292000000.000000,1.314587,54769000000.000000,17170411366.00,14631180387.00
sz.000002,2016-08-22,2016-06-30,0.054151,0.094854,0.263089,7094630598.390000,1.687126,74249387918.300000,11039152001.00,9708107759.00
sz.000004,2016-08-31,2016-06-30,0.035966,0.029294,0.278297,2992444.500000,0.035970,101565135.120000,83976684.00,82961384.00
sz.000005,2016-08-25,2016-06-30,0.104750,0.691559,0.312029,131363454.370000,0.089678,189952624.190000,1058536842.00,913743007.00
sz.000006,2016-08-19,2016-06-30,0.023401,0.122057,0.425780,106029659.440000,0.193153,868689205.800000,1349995046.00,1345151388.00
sz.000007,2016-08-30,2016-06-30,0.028850,1.001774,0.697917,17194345.340000,0.139512,14081311.180000,230965363.00,205965363.00
sz.000008,2016-08-25,2016-06-30,0.009824,0.068142,0.488144,41962130.800000,0.057164,615808607.390000,2757709279.00,1494939643.00
sz.000009,2016-08-30,2016-06-30,0.016087,0.071997,0.333638,201190817.080000,0.466734,2791658918.150000,1592107386.00,1555159800.00
sz.000010,2016-08-24,2016-06-30,0.012027,0.045967,0.279383,25782153.100000,0.070915,555720200.830000,819854713.00,407929925.00
sz.000011,2016-08-27,2016-06-30,-0.002531,-0.014107,0.207091,-5248704.630000,0.202035,372057479.960000,595979092.00,175862626.00
sz.000012,2016-08-16,2016-06-30,0.059892,0.110048,0.272304,465301322.000000,0.426856,4184209383.000000,2075335560.00,1304071902.00
sz.000014,2016-08-27,2016-06-30,-0.014798,-0.084573,0.198608,-10361687.310000,0.138410,119720294.520000,201705187.00,201705187.00
sz.000016,2016-08-30,2016-06-30,0.004560,0.001151,0.166261,9906950.720000,-0.393294,7724414205.370000,2407945408.00,1596593800.00
sz.000017,2016-08-26,2016-06-30,0.037397,0.007890,0.082902,518931.580000,-0.000193,62897880.970000,551347947.00,302980258.00
sz.000019,2016-08-23,2016-06-30,-0.016269,-0.130470,0.216300,-19460289.840000,-0.123274,146569809.910000,451620276.00,378152315.00
sz.000020,2016-08-31,2016-06-30,0.023086,0.023496,0.146186,7272956.220000,-0.048156,286371182.790000,283161227.00,181165391.00
sz.000021,2016-08-31,2016-06-30,0.041441,0.031671,0.051866,217538319.680000,0.178511,6826134292.220000,1471259363.00,1469814362.00
sz.000023,2016-08-06,2016-06-30,0.020177,0.021375,0.147500,9624870.250000,0.170817,448070826.620000,138756240.00,138756240.00
sz.000025,2016-08-26,2016-06-30,0.020236,0.114348,0.282059,17969489.160000,0.177833,153921452.190000,297281600.00,179294544.00
sz.000026,2016-08-26,2016-06-30,0.026170,0.040799,0.404091,60363242.220000,0.248677,1469081337.250000,438744881.00,311070137.00
sz.000027,2016-08-26,2016-06-30,0.039965,0.182771,0.323848,919317195.110000,0.407686,4862258644.940000,3964491597.00,3964491597.00
sz.000028,2016-08-18,2016-06-30,0.095611,0.039348,0.074424,554372045.500000,2.526295,14053796253.830000,362631943.00,233261812.00
sz.000029,2016-08-27,2016-06-30,0.056190,0.122716,0.256729,134727998.770000,0.246608,1082674647.120000,1011660000.00,891660000.00
sz.000030,2016-08-29,2016-06-30,0.077321,0.135860,0.175638,375675500.160000,0.451365,2651571888.800000,1293251508.00,1247233636.00
sz.000031,2016-08-31,2016-06-30,0.027831,0.084466,0.325534,523532618.220000,0.387234,6032496834.740000,1813731596.00,1813722958.00
sz.000032,2016-08-26,2016-06-30,0.027471,0.036026,0.128270,35245881.850000,0.126423,978354266.160000,422254134.00,279435887.00
sz.000034,2016-08-30,2016-06-30,0.188455,0.021506,0.056080,251836666.750000,0.382875,11710253508.190000,654070434.00,340053207.00
sz.000035,2016-08-27,2016-06-30,0.038156,0.204203,0.524942,71975532.720000,0.188516,352471148.880000,1238557742.00,811601602.00
sz.000036,2016-08-31,2016-06-30,0.191975,4.359396,0.487260,432576424.780000,0.453364,99228514.590000,1140487712.00,1123880212.00
sz.000037,2016-08-23,2016-06-30,-0.092886,-0.113920,0.082800,-79480798.410000,-0.976392,696432490.710000,602762596.00,338895157.00
sz.000038,2016-08-26,2016-06-30,0.035236,0.250256,0.420062,96193204.860000,0.290697,384379472.910000,326735887.00,37731440.00
sz.000039,2016-08-31,2016-06-30,-0.013461,-0.022986,0.187588,-541160000.000000,0.026114,22828212000.000000,2978359386.00,1260895751.00
sz.000040,2016-08-27,2016-06-30,0.013204,0.062322,0.243155,80474041.500000,0.259658,1285196046.110000,469593364.00,464588364.00
sz.000042,2016-08-30,2016-06-30,0.004750,0.006119,0.250300,20324571.750000,0.014236,3321375289.480000,664831139.00,478846963.00
