code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000088,2013-10-26,2013-09-30,0.062741,1.406895,0.597022,315636125.080000,0.219151,,1942200000.00,1942127797.00
sz.000089,2013-10-31,2013-09-30,0.062732,0.258260,0.397891,479106279.750000,0.358506,,1690254380.00,1690195594.00
sz.000090,2013-10-22,2013-09-30,0.043285,0.049089,0.198344,140990542.260000,0.334793,,552530794.00,552526113.00
sz.000096,2013-10-30,2013-09-30,0.009995,0.028777,0.079086,18863485.900000,0.031602,,528000000.00,510848000.00
sz.000099,2013-10-29,2013-09-30,0.067429,0.161227,0.299490,136983268.190000,0.318477,,513612687.00,513612687.00
sz.000100,2013-10-25,2013-09-30,0.102132,0.028514,0.175848,1742103620.000000,0.185133,,8500016835.00,8104034104.00
sz.000150,2013-10-25,2013-09-30,0.017807,0.560297,0.320370,12660199.680000,0.038630,,324000000.00,324000000.00
sz.000151,2013-10-22,2013-09-30,0.068496,0.070826,0.160421,62602039.550000,0.301072,,295980000.00,266543967.00
sz.000153,2013-10-30,2013-09-30,0.025879,0.020144,0.247133,22184121.830000,0.081325,,312141230.00,231045200.00
sz.000155,2013-10-31,2013-09-30,-0.192676,-0.193199,0.063569,-243670090.630000,-0.217656,,470000000.00,470000000.00
sz.000156,2013-10-28,2013-09-30,0.199937,0.147338,0.436479,187166396.310000,0.222960,,1097025730.00,63935730.00
sz.000157,2013-10-31,2013-09-30,0.092131,0.135062,0.313990,3902901806.600000,0.540489,,7705954050.00,6261489118.00
sz.000158,2013-10-26,2013-09-30,-0.019736,-0.010956,0.032069,-47434866.400000,0.019528,,718861000.00,718861000.00
sz.000159,2013-10-15,2013-09-30,0.029478,0.076102,0.236132,61002266.730000,0.294504,,481139294.00,481139294.00
sz.000301,2013-10-29,2013-09-30,0.101669,0.345712,0.366297,285199571.900000,0.248766,,1218236445.00,1218236445.00
sz.000333,2013-10-31,2013-09-30,0.173695,0.072053,0.232830,6754747300.000000,2.798694,,1686323389.00,686317909.00
sz.000338,2013-10-28,2013-09-30,0.104072,0.067746,0.201910,2935619928.070000,1.644119,,1999309639.00,951056126.00
sz.000400,2013-10-30,2013-09-30,0.097865,0.108363,0.266226,452527103.450000,0.975300,,491753600.00,370386388.00
sz.000401,2013-10-29,2013-09-30,0.015030,0.006941,0.244638,80094906.960000,0.085510,,1347522914.00,1212274171.00
sz.000402,2013-10-31,2013-09-30,0.066307,0.156295,0.320564,1588461130.670000,0.738098,,3027079809.00,3025372162.00
sz.000403,2013-10-29,2013-09-30,0.312358,0.214966,0.611696,80621769.370000,0.258014,,272577599.00,162354288.00
sz.000404,2013-10-18,2013-09-30,0.106169,0.038314,0.130786,217180456.550000,0.285712,,559623953.00,324568713.00
sz.000407,2013-10-16,2013-09-30,0.086789,0.077087,0.099125,131172960.150000,-0.024027,,649232044.00,644901109.00
sz.000408,2013-10-23,2013-09-30,0.022995,0.023867,0.045324,4012433.130000,0.003673,,252301500.00,252301500.00
sz.000409,2013-10-23,2013-09-30,0.079588,0.302789,0.631775,77979140.460000,0.206416,,472709345.00,169058884.00
sz.000410,2013-10-30,2013-09-30,0.005623,0.004386,0.250261,22711637.820000,0.018681,,765470884.00,539224785.00
sz.000411,2013-10-25,2013-09-30,0.124006,0.014862,0.060374,134578516.490000,0.389497,,207449946.00,203638446.00
sz.000413,2013-10-29,2013-09-30,0.070997,0.458220,0.517218,246329721.800000,0.282640,,903000000.00,282818885.00
sz.000415,2013-10-29,2013-09-30,0.054961,0.272012,0.556769,593389452.250000,0.380831,,1269252972.00,435419121.00
sz.000416,2013-10-28,2013-09-30,0.036204,0.115895,0.175587,41846043.870000,0.193052,,531871494.00,531680754.00
sz.000417,2013-10-23,2013-09-30,0.126900,0.051560,0.182289,387000403.710000,0.548362,,779884200.00,778305399.00
sz.000419,2013-10-22,2013-09-30,0.068305,0.035819,0.198533,111527619.660000,0.292958,,543582655.00,543289983.00
sz.000420,2013-10-26,2013-09-30,-0.413895,-0.183546,0.007327,-198255209.230000,-0.294976,,378257464.00,318307789.00
sz.000421,2013-10-26,2013-09-30,0.054873,0.059685,0.030450,78597986.890000,0.172382,,351684100.00,351639187.00
sz.000422,2013-10-24,2013-09-30,0.037751,0.026813,0.160216,372268677.710000,0.520440,,897866712.00,873751433.00
sz.000423,2013-10-19,2013-09-30,0.193468,0.305756,0.629772,871875053.220000,1.776578,,654021537.00,653784979.00
sz.000425,2013-10-30,2013-09-30,0.058735,0.059312,0.217844,1103213777.770000,0.753999,,2062758154.00,2054466511.00
sz.000426,2013-10-29,2013-09-30,0.042259,0.092699,0.462026,58030154.150000,0.157141,,481737155.00,460604157.00
sz.000428,2013-10-30,2013-09-30,0.095238,0.104879,0.646406,153210198.290000,0.235080,,718926000.00,718762425.00
sz.000429,2013-10-29,2013-09-30,0.022751,0.107167,0.339650,105354004.960000,0.037567,,1257117748.00,467882422.00
sz.000430,2013-10-22,2013-09-30,0.114705,0.127375,0.350300,46585725.130000,0.197402,,320835149.00,167348994.00
sz.000488,2013-10-28,2013-09-30,0.038345,0.033501,0.183560,504293556.360000,0.299642,,2062045941.00,1103942052.00
sz.000498,2013-10-22,2013-09-30,0.091927,0.049290,0.151888,196145901.460000,0.218630,,1120139063.00,440700000.00
sz.000501,2013-10-28,2013-09-30,0.131259,0.036218,0.202160,444028015.370000,0.871204,,507248590.00,507199303.00
sz.000502,2013-10-22,2013-09-30,0.034544,0.413422,0.435805,8179731.560000,0.027377,,184819607.00,183329132.00
sz.000503,2013-10-31,2013-09-30,0.001628,0.005606,0.657591,849475.040000,0.025170,,898822204.00,897924706.00
sz.000504,2013-10-30,2013-09-30,,-0.921040,-0.161925,-15853499.840000,-0.516323,,311573901.00,309972501.00
sz.000505,2013-10-24,2013-09-30,-0.519745,-0.655750,0.242238,-101264622.900000,-0.343405,,426745404.00,360445273.00
sz.000506,2013-10-23,2013-09-30,0.140727,0.250276,0.114675,221665359.990000,0.457272,,929017761.00,924028332.00
sz.000507,2013-10-29,2013-09-30,0.006430,0.012929,0.126973,11638104.780000,0.011168,,789540919.00,768183777.00
sz.000509,2013-10-30,2013-09-30,,-0.172225,0.101728,-29148430.230000,-0.460250,,250009885.00,150800284.00
sz.000510,2013-10-25,2013-09-30,-0.103684,-0.084318,0.004571,-116222268.530000,0.001156,,609182254.00,609121251.00
sz.000513,2013-10-29,2013-09-30,0.121290,0.123294,0.639841,398655220.140000,1.612244,,295721852.00,177669070.00
sz.000514,2013-10-31,2013-09-30,0.023217,0.109549,0.265442,50818159.640000,0.069696,,843770965.00,843770965.00
sz.000516,2013-10-26,2013-09-30,0.085981,0.041042,0.190995,105628341.760000,0.159325,,713419721.00,704426734.00
sz.000517,2013-10-31,2013-09-30,0.101832,0.089220,0.228105,300028128.790000,0.569113,,1061307495.00,222290924.00
sz.000518,2013-10-23,2013-09-30,0.002652,-0.012058,0.503321,-1946302.020000,0.008610,,1029556222.00,1029535693.00
sz.000519,2013-10-21,2013-09-30,0.197400,0.172102,0.361188,249552638.450000,0.019019,,601301347.00,190397600.00
sz.000520,2013-10-28,2013-09-30,,-0.487538,-0.241517,-504222841.580000,-2.591638,,674722303.00,669144645.00
sz.000521,2013-10-18,2013-09-30,0.067497,0.022155,0.242374,188551690.160000,0.322464,,763739205.00,535545137.00
sz.000523,2013-10-26,2013-09-30,0.017762,0.006662,0.063849,16966822.990000,0.054670,,445163588.00,444975188.00
sz.000524,2013-10-24,2013-09-30,0.040625,0.108812,0.535188,25165268.820000,0.116303,,269673744.00,269671562.00
sz.000525,2013-10-31,2013-09-30,0.083914,0.054206,0.136570,265546625.060000,0.664964,,507246849.00,276420590.00
sz.000526,2013-10-30,2013-09-30,-0.009980,-0.235280,0.794575,-1582071.360000,-0.035400,,96195107.00,96195107.00
sz.000528,2013-10-29,2013-09-30,0.030427,0.030486,0.204368,282735584.580000,0.204401,,1125242136.00,1110226232.00
sz.000529,2013-10-26,2013-09-30,0.069563,0.046636,0.144524,59619161.600000,0.119959,,583790330.00,565920080.00
sz.000530,2013-10-24,2013-09-30,0.051960,0.083914,0.222601,99762947.960000,0.344095,,350014975.00,215708941.00
sz.000531,2013-10-26,2013-09-30,0.106926,0.120080,0.294681,254465730.720000,0.976922,,342541410.00,338205580.00
sz.000532,2013-10-30,2013-09-30,0.058692,0.360302,0.395522,54713485.870000,0.171914,,344708340.00,342570996.00
sz.000533,2013-10-19,2013-09-30,0.072837,0.045590,0.277630,77876074.500000,0.154778,,690816000.00,678694688.00
sz.000534,2013-10-29,2013-09-30,0.028779,0.085594,0.543218,33414038.790000,0.235982,,496552096.00,207461618.00
sz.000536,2013-10-26,2013-09-30,0.133778,0.112458,0.277225,465512317.710000,0.499856,,700493506.00,172124949.00
sz.000537,2013-10-24,2013-09-30,0.235445,0.418094,0.511313,479299193.500000,0.758157,,512717581.00,512717581.00
sz.000538,2013-10-26,2013-09-30,0.227017,0.156879,0.308252,1758938059.020000,3.197225,,694266479.00,694243539.00
sz.000539,2013-10-31,2013-09-30,0.145571,0.152575,0.262493,3525698232.000000,0.676819,,4375236655.00,1989156748.00
sz.000540,2013-10-31,2013-09-30,0.269999,0.134436,0.377077,722891806.880000,0.603882,,1287572292.00,1278183416.00
sz.000541,2013-10-30,2013-09-30,0.082647,0.127797,0.255813,241832654.400000,0.433738,,978563745.00,617127233.00
sz.000543,2013-10-31,2013-09-30,0.156273,0.157954,0.203068,1405750873.170000,0.765364,,1053174105.00,773005346.00
sz.000544,2013-10-31,2013-09-30,0.061738,0.163027,0.386509,49313154.350000,0.248753,,269459799.00,269459799.00
sz.000545,2013-10-23,2013-09-30,0.192526,0.102925,0.193601,65607195.460000,-0.004922,,306664025.00,116010082.00
sz.000546,2013-10-31,2013-09-30,0.137095,0.273112,0.220840,21470815.200000,0.092201,,169506479.00,146238131.00
sz.000547,2013-10-30,2013-09-30,0.067448,0.406979,0.313924,116349258.760000,0.164076,,834878240.00,661052737.00
sz.000548,2013-10-25,2013-09-30,0.009180,0.116814,0.640865,20585189.060000,0.027745,,499215811.00,397794160.00
sz.000550,2013-10-29,2013-09-30,0.149720,0.086401,0.258950,1278328543.670000,1.852640,,863214000.00,516672100.00
sz.000551,2013-10-29,2013-09-30,0.025373,0.040407,0.234559,67361199.570000,0.042936,,400080405.00,387408651.00
sz.000552,2013-10-31,2013-09-30,0.139324,0.136307,0.285014,321165028.220000,0.616268,,718891268.00,354125106.00
sz.000553,2013-10-22,2013-09-30,0.143564,0.084687,0.212889,191074921.830000,0.414690,,593923220.00,363880370.00
sz.000554,2013-10-26,2013-09-30,0.011778,0.003927,0.056249,10842386.170000,0.031171,,480793320.00,362649713.00
sz.000555,2013-10-28,2013-09-30,,-0.674044,0.025622,-6852250.690000,-0.098630,,90627680.00,90627680.00
sz.000557,2013-10-22,2013-09-30,0.001987,0.048804,0.534196,268439.950000,-0.003549,,686133996.00,659596804.00
sz.000558,2013-10-21,2013-09-30,0.035228,0.017883,0.158335,25344195.870000,0.090654,,630269150.00,629678889.00
sz.000559,2013-10-29,2013-09-30,0.081389,0.052282,0.187395,334423570.460000,0.247143,,1593263574.00,1590210906.00
sz.000560,2013-10-24,2013-09-30,0.010338,0.006014,0.356149,7488570.750000,0.456570,,171458462.00,92564800.00
sz.000561,2013-10-30,2013-09-30,-0.033886,-0.061735,0.365602,-25140163.760000,-0.014289,,595844701.00,593986651.00
sz.000563,2013-10-25,2013-09-30,0.068886,0.380213,,230491042.720000,0.246257,,1214667354.00,752642154.00
sz.000564,2013-10-31,2013-09-30,0.032968,0.021259,0.213040,59208511.730000,0.138640,,473311834.00,335568681.00
sz.000565,2013-10-28,2013-09-30,0.054993,0.080456,0.243280,31871477.290000,0.423771,,173436888.00,173436888.00
sz.000566,2013-10-31,2013-09-30,0.059794,0.112201,0.351615,91293645.280000,0.142841,,495189948.00,473359034.00
sz.000567,2013-10-29,2013-09-30,0.009967,3.524938,0.733361,1865286.400000,-0.071252,,151200000.00,131686859.00
sz.000568,2013-10-24,2013-09-30,0.274698,0.343750,0.568068,2803736122.340000,2.950390,,1402006476.00,1400192976.00
sz.000570,2013-10-25,2013-09-30,0.031222,0.024738,0.104979,56937237.320000,0.123842,,561374326.00,411374326.00
sz.000571,2013-10-29,2013-09-30,0.046915,0.165465,0.384035,118727322.510000,0.075331,,736064000.00,735605331.00
sz.000572,2013-10-26,2013-09-30,0.029266,0.054065,0.159688,383272639.950000,0.183430,,1644636426.00,1641666008.00
sz.000573,2013-10-29,2013-09-30,0.066925,0.124132,0.406830,96770922.910000,0.204544,,622755604.00,622285826.00
sz.000576,2013-10-26,2013-09-30,0.035308,0.061948,0.083080,20608748.470000,0.002688,,442861324.00,255534857.00
sz.000581,2013-10-24,2013-09-30,0.089249,0.198094,0.230319,838113973.570000,1.061153,,1020200992.00,613541668.00
sz.000582,2013-10-26,2013-09-30,0.074035,0.030510,0.101382,32040219.950000,0.292382,,142122609.00,141669696.00
sz.000584,2013-10-15,2013-09-30,0.190184,0.152851,0.331599,361733309.100000,1.075322,,408882893.00,407079455.00
sz.000585,2013-10-24,2013-09-30,-0.005330,-0.014265,0.348563,-1492382.540000,0.023388,,873370000.00,609420978.00
sz.000586,2013-10-31,2013-09-30,0.060098,0.046988,0.191603,11928578.520000,0.077224,,193440000.00,193440000.00
sz.000587,2013-10-30,2013-09-30,0.114116,0.020392,0.055045,127406026.190000,0.323131,,557134734.00,364918844.00
sz.000589,2013-10-25,2013-09-30,0.056763,0.026232,0.182575,130354375.280000,0.399022,,488904304.00,488847256.00
sz.000590,2013-10-31,2013-09-30,0.002253,0.004545,0.519472,1029126.040000,0.373226,,223331267.00,223236227.00
sz.000591,2013-10-19,2013-09-30,0.060467,0.003872,0.143098,13612012.470000,0.111300,,274630983.00,274630983.00
sz.000592,2013-10-31,2013-09-30,0.023340,0.043444,0.169034,26420442.890000,0.057232,,847407034.00,836614870.00
sz.000593,2013-10-28,2013-09-30,0.066058,0.072436,0.282171,22941791.020000,0.161247,,223336429.00,223174819.00
sz.000595,2013-10-26,2013-09-30,-0.211791,-0.214798,0.026363,-59323770.940000,-0.243887,,247700000.00,216812429.00
sz.000596,2013-10-31,2013-09-30,0.137278,0.142811,0.686537,478859618.810000,1.338968,,503600000.00,383599100.00
sz.000597,2013-10-25,2013-09-30,-0.049827,-0.028128,0.304024,-82305265.570000,-0.482272,,333809998.00,330997616.00
sz.000598,2013-10-16,2013-09-30,0.113814,0.349595,0.514987,627846004.000000,0.264923,,2986218602.00,1730512208.00
sz.000599,2013-10-26,2013-09-30,0.007734,0.002952,0.092946,11863805.860000,0.052594,,524828478.00,524810198.00
sz.000600,2013-10-22,2013-09-30,0.159915,0.124693,0.247978,779457540.340000,0.568712,,913660121.00,913580288.00
sz.000601,2013-10-28,2013-09-30,0.065075,0.143767,0.385748,263067421.380000,0.164693,,1080551669.00,839118786.00
sz.000603,2013-10-24,2013-09-30,0.403145,0.563000,0.830023,343653876.690000,0.585134,,504988667.00,89398954.00
sz.000605,2013-10-23,2013-09-30,-0.038487,-0.042521,0.320654,-2154195.180000,0.004737,,93225000.00,93225000.00
sz.000606,2013-10-24,2013-09-30,0.004878,0.010055,0.205319,2662937.080000,0.025838,,472113600.00,393362925.00
sz.000607,2013-10-22,2013-09-30,0.037635,0.018422,0.247846,29262688.450000,0.044716,,487731995.00,487731995.00
sz.000608,2013-10-28,2013-09-30,0.063905,0.357177,1.059052,169418000.000000,0.423322,,749913309.00,749913309.00
sz.000609,2013-10-25,2013-09-30,-0.024036,-2.395592,0.616503,-27119150.900000,0.127022,,298095522.00,290647888.00
sz.000610,2013-10-25,2013-09-30,-0.014724,-0.013930,0.177674,-6587004.720000,-0.043643,,196747901.00,194698616.00
sz.000611,2013-10-23,2013-09-30,0.011393,0.005833,0.022162,6694094.920000,-0.125998,,321822022.00,319064317.00
sz.000612,2013-10-30,2013-09-30,0.050291,0.040907,0.028013,172184946.740000,0.119775,,649442997.00,480167308.00
sz.000613,2013-10-30,2013-09-30,-0.027611,-0.129834,0.999648,-2290798.390000,0.000973,,364100000.00,259570800.00
sz.000615,2013-10-26,2013-09-30,-0.029578,-0.039389,0.100170,-18633535.680000,-0.099003,,211677316.00,211672473.00
sz.000616,2013-10-24,2013-09-30,0.048603,0.107017,0.288593,187172974.950000,0.149360,,1430234425.00,1430232569.00
sz.000617,2013-10-23,2013-09-30,0.023132,0.012978,0.117275,16272394.480000,0.068790,,287539200.00,287537474.00
sz.000619,2013-10-22,2013-09-30,0.052425,0.044007,0.138735,135614799.020000,0.436994,,360000000.00,360000000.00
sz.000620,2013-10-30,2013-09-30,0.144087,0.261284,0.444224,426107509.390000,0.419700,,1597970649.00,284563440.00
sz.000622,2013-10-30,2013-09-30,-0.033768,-0.097796,0.185329,-6771879.650000,0.007304,,425226000.00,197970000.00
sz.000623,2013-10-29,2013-09-30,0.070134,0.527186,0.673673,701581191.220000,0.893867,,894438433.00,772483248.00
sz.000625,2013-10-30,2013-09-30,0.138136,0.080351,0.166359,2252626560.690000,0.638193,,4662886108.00,3387524379.00
sz.000626,2013-10-19,2013-09-30,0.070382,0.002759,0.006838,90448059.540000,0.160519,,202500000.00,201892500.00
sz.000627,2013-10-30,2013-09-30,-0.023520,-0.053327,,-35462153.310000,0.033943,,1353589866.00,1353589866.00
sz.000628,2013-10-24,2013-09-30,-0.018805,-0.000135,0.158910,-156233.520000,0.059171,,219480000.00,187747195.00
sz.000629,2013-10-21,2013-09-30,0.040239,0.052407,0.260791,608902371.760000,0.051191,,8589746202.00,4767239239.00
sz.000630,2013-10-31,2013-09-30,0.035881,0.006784,0.028336,352179357.970000,0.448833,,1421606707.00,1421578666.00
sz.000631,2013-10-26,2013-09-30,0.022201,0.114054,0.377806,58464430.120000,0.254990,,1045509753.00,1045509753.00
sz.000632,2013-10-25,2013-09-30,0.004347,0.002026,0.066864,7339613.780000,0.030228,,465519570.00,465059091.00
sz.000633,2013-10-26,2013-09-30,0.006394,0.010205,0.062038,1124586.900000,0.041961,,385106373.00,385106373.00
sz.000635,2013-10-24,2013-09-30,0.026116,0.034540,0.137146,70738697.980000,0.388275,,303087602.00,177061132.00
sz.000636,2013-10-29,2013-09-30,0.021328,0.029591,0.162034,45405447.030000,0.077886,,670966312.00,670936312.00
sz.000637,2013-10-25,2013-09-30,0.063717,0.026692,0.069733,68295697.750000,0.132953,,519875356.00,366485498.00
sz.000638,2013-10-30,2013-09-30,-0.016761,-0.055701,0.068584,-5182864.940000,0.029644,,309400000.00,309400000.00
sz.000639,2013-10-30,2013-09-30,0.119723,0.071171,0.240634,127455675.900000,0.937381,,188322834.00,86444285.00
sz.000650,2013-10-30,2013-09-30,0.106118,0.152261,0.430384,196479823.770000,0.266562,,990672061.00,990409936.00
sz.000651,2013-10-28,2013-09-30,0.261140,0.086972,0.296056,7637122036.270000,3.200337,,3007865439.00,2986211564.00
sz.000652,2013-10-30,2013-09-30,-0.040773,-0.003782,0.131361,-17167148.370000,-0.104604,,1475573852.00,1463896118.00
sz.000655,2013-10-22,2013-09-30,0.063855,0.167269,0.392298,185965906.960000,0.321540,,595340230.00,414806998.00
sz.000656,2013-10-29,2013-09-30,0.126883,0.102207,0.308160,899176090.310000,1.112594,,1158540051.00,417249216.00
sz.000657,2013-10-23,2013-09-30,-0.014624,-0.003803,0.031273,-4092157.780000,-0.096209,,222574620.00,144050690.00
sz.000659,2013-10-31,2013-09-30,-0.053080,-0.051544,0.146271,-115815316.370000,-0.234745,,1285702520.00,1285702520.00
sz.000661,2013-10-22,2013-09-30,0.197507,0.222627,0.813827,330332472.010000,2.582874,,131326570.00,131323745.00
sz.000662,2013-10-25,2013-09-30,-0.049080,-0.082562,0.157369,-29153375.910000,-0.076677,,287989200.00,287985798.00
sz.000663,2013-10-26,2013-09-30,-0.016884,-0.011378,0.128431,-3713962.140000,0.078498,,202760280.00,166918062.00
sz.000665,2013-10-29,2013-09-30,0.055411,0.147095,0.456161,121785578.800000,0.474541,,388761371.00,137165310.00
sz.000666,2013-10-30,2013-09-30,0.089875,0.338022,0.144133,1375761879.860000,0.651548,,704130000.00,227110697.00
sz.000667,2013-10-22,2013-09-30,0.009512,0.037556,0.312929,47857555.570000,0.052469,,2559592332.00,2559592332.00
sz.000668,2013-10-30,2013-09-30,0.003786,0.032472,0.345103,5282988.610000,0.007163,,146841890.00,146684088.00
sz.000669,2013-10-25,2013-09-30,0.119925,0.214388,0.410865,244130240.040000,1.870355,,269027887.00,75875948.00
sz.000670,2013-10-29,2013-09-30,0.027792,0.070367,0.598780,5917684.080000,0.029526,,272209120.00,154668800.00
sz.000671,2013-10-30,2013-09-30,0.154125,0.062207,0.297669,312785632.700000,0.625925,,1044032035.00,1035020949.00
sz.000672,2013-10-26,2013-09-30,0.123129,0.048508,0.168659,79717141.360000,0.029624,,813619871.00,210690185.00
sz.000673,2013-10-30,2013-09-30,-0.071771,-0.072013,0.564461,-625444.600000,0.026679,,208080000.00,208080000.00
sz.000676,2013-10-25,2013-09-30,0.063150,0.019690,0.303101,6672439.490000,-0.258633,,314586699.00,314008699.00
