code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000403,2018-04-26,2017-12-31,0.068024,0.046625,0.569813,31955614.220000,0.140539,685378117.220000,272577599.00,262687358.00
sz.000404,2018-03-31,2017-12-31,0.034719,0.026139,0.118066,212098044.040000,0.139546,8085701705.740000,695995979.00,692537074.00
sz.000407,2018-04-12,2017-12-31,0.029032,0.032054,0.148147,122703196.560000,0.070791,3827958840.940000,880084656.00,737621624.00
sz.000408,2018-04-28,2017-12-31,0.194411,0.383510,0.730518,1216946130.060000,0.609083,3127263482.300000,1993779522.00,446649901.00
sz.000409,2018-06-22,2017-12-31,-0.272881,-0.189652,0.094488,-271250513.030000,-0.440063,1430256957.340000,510931158.00,395725952.00
sz.000410,2018-01-31,2017-12-31,0.154597,0.025865,0.258783,108353262.600000,0.153829,3833652637.070000,765470884.00,740232384.00
sz.000411,2018-04-21,2017-12-31,0.104226,0.010126,0.060576,191451062.670000,0.402461,18907331040.580000,207449946.00,207314496.00
sz.000413,2018-04-20,2017-12-31,0.065627,0.111838,0.208371,1938871134.760000,0.304292,17304045462.370000,5730250118.00,4094625592.00
sz.000415,2018-04-24,2017-12-31,0.083789,0.087830,0.411372,3156126000.000000,0.425310,35934351000.000000,6184521282.00,3115585808.00
sz.000416,2018-03-21,2017-12-31,0.031048,2.915254,0.993799,29761528.070000,0.051166,71418431.280000,531871494.00,531627879.00
sz.000417,2018-04-21,2017-12-31,0.058935,0.028482,0.201682,295920630.530000,0.273307,10389909722.620000,779884200.00,778976702.00
sz.000419,2018-04-14,2017-12-31,0.064692,0.037593,0.200042,147501595.160000,0.235348,3923627320.000000,543582655.00,543289983.00
sz.000420,2018-02-27,2017-12-31,0.031193,0.038866,0.116812,85421383.330000,0.043433,2197822695.200000,1970706656.00,1663305424.00
sz.000421,2018-03-22,2017-12-31,0.060984,0.069064,0.246858,249275516.670000,0.259359,3374942469.830000,572646934.00,392309100.00
sz.000422,2018-04-21,2017-12-31,-1.580127,-0.430536,0.025098,-5147244769.170000,-5.669767,11955441536.900000,897866712.00,897812984.00
sz.000423,2018-03-16,2017-12-31,0.224611,0.277252,0.650456,2043994802.570000,3.125818,7344922699.120000,654021537.00,653867313.00
sz.000425,2018-04-28,2017-12-31,0.045895,0.035315,0.188869,1028762186.770000,0.145642,29131104625.600000,7007727655.00,6993565672.00
sz.000426,2018-04-28,2017-12-31,0.110253,0.262171,0.635390,553557652.200000,0.302374,2099645777.580000,1868500557.00,1147626108.00
sz.000428,2018-04-27,2017-12-31,0.036865,-0.066500,0.552028,-70695402.270000,0.106938,1063094355.460000,1018926000.00,718721750.00
sz.000429,2018-03-28,2017-12-31,0.174436,0.553640,0.596277,1710223687.420000,0.722172,3089055399.210000,2090806126.00,468885824.00
sz.000430,2018-04-03,2017-12-31,0.060607,0.120121,0.310271,66024508.840000,0.166401,549649581.840000,404817686.00,258425516.00
sz.000488,2018-03-28,2017-12-31,0.150781,0.125921,0.339094,3758962846.670000,1.946558,29614112260.030000,1936405467.00,1105389555.00
sz.000498,2018-04-25,2017-12-31,0.154000,0.046660,0.126889,577868379.930000,0.514273,12384729807.970000,1120139063.00,354170133.00
sz.000501,2018-04-28,2017-12-31,0.187633,0.068499,0.227050,1241339841.590000,1.614241,18122098735.910000,768992731.00,668661666.00
sz.000502,2018-03-30,2017-12-31,-0.487875,-3.842638,0.099058,-84773750.260000,-0.450497,22061342.830000,184819607.00,183348857.00
sz.000503,2018-04-21,2017-12-31,0.011797,-0.001629,0.017457,-299720.110000,0.018552,183993714.970000,898822204.00,898779932.00
sz.000504,2018-04-28,2017-12-31,-2.481632,-0.537878,0.264200,-36249200.680000,-0.119135,67392990.100000,311573901.00,310673201.00
sz.000505,2018-04-13,2017-12-31,0.119647,0.026358,0.092996,208696290.760000,0.188984,7867860792.550000,685790364.00,360470904.00
sz.000506,2018-04-27,2017-12-31,-0.361304,-0.618160,0.105252,-475416034.740000,-0.483450,769082244.460000,929017761.00,928670961.00
sz.000507,2018-03-20,2017-12-31,0.052472,0.089148,0.241594,165871937.710000,0.178088,1860636423.650000,789540919.00,772143778.00
sz.000509,2018-04-17,2017-12-31,0.297502,0.005522,0.009523,12374263.990000,0.015150,2229410231.440000,825483117.00,825015098.00
sz.000510,2018-04-04,2017-12-31,0.081519,0.024470,0.171225,42288039.550000,0.110843,1728148686.400000,609182254.00,563436732.00
sz.000513,2018-03-24,2017-12-31,0.512617,0.526048,0.638601,4487702383.460000,8.005122,8487126968.800000,553231369.00,348458846.00
sz.000514,2018-03-10,2017-12-31,0.027246,0.094625,0.243252,98491031.810000,0.095757,1040852829.060000,843770965.00,843770965.00
sz.000516,2018-03-31,2017-12-31,0.055829,0.048474,0.198882,196781713.210000,0.100652,4059500794.820000,1971049302.00,1932735065.00
sz.000517,2018-03-28,2017-12-31,0.137240,0.126998,0.248690,541544808.700000,0.170154,4264215143.950000,3183922485.00,3035616496.00
sz.000518,2018-04-28,2017-12-31,0.011758,0.030776,0.760593,10650335.190000,0.007079,346054646.610000,1029556222.00,1029535693.00
sz.000519,2018-04-20,2017-12-31,0.016141,0.023968,0.190972,114456613.740000,0.085653,4775366633.110000,1403461644.00,582867108.00
sz.000520,2018-04-25,2017-12-31,0.174350,0.061050,0.164392,50819846.510000,0.050213,832431956.600000,1012083455.00,1012083455.00
sz.000521,2018-03-30,2017-12-31,0.006401,0.002149,0.178287,36094532.710000,0.031087,16013327582.280000,1044597881.00,802142713.00
sz.000523,2018-04-25,2017-12-31,0.022029,0.002862,0.028235,33799643.800000,0.076438,11796518686.050000,522944271.00,445738057.00
sz.000524,2018-04-18,2017-12-31,0.111826,0.028972,0.165586,185186903.880000,0.264633,6392025592.600000,670208597.00,269670834.00
sz.000525,2018-04-10,2017-12-31,0.137187,0.142014,0.318789,706406196.610000,1.201082,4798675889.910000,580772873.00,506983093.00
sz.000526,2018-04-10,2017-12-31,0.411072,0.008031,0.288304,22580037.010000,0.253453,2795419827.870000,96195107.00,96195107.00
sz.000528,2018-04-03,2017-12-31,0.035968,0.028608,0.229000,322249945.520000,0.286987,11264212253.350000,1125242136.00,1125082561.00
sz.000529,2018-04-20,2017-12-31,0.119071,0.067605,0.133299,155888806.890000,0.266059,2305884461.370000,583790330.00,569884377.00
sz.000530,2018-04-21,2017-12-31,0.060249,0.098358,0.209674,204556051.810000,0.234399,2043986956.700000,856487181.00,592872226.00
sz.000531,2018-03-31,2017-12-31,0.047050,0.068253,0.193457,202396416.660000,0.268930,2965395044.780000,685082820.00,685081244.00
sz.000532,2018-04-26,2017-12-31,0.066264,0.135162,0.421172,64762663.800000,0.140074,471501975.250000,344708340.00,343483446.00
sz.000533,2018-04-14,2017-12-31,0.024145,0.008059,0.052172,66627239.120000,0.055282,8266947606.460000,690816000.00,684902400.00
sz.000534,2018-04-27,2017-12-31,0.061469,0.302566,0.476630,77200559.730000,0.181932,251863688.590000,491785096.00,491390107.00
sz.000536,2018-03-03,2017-12-31,0.015979,0.040596,0.118691,198474445.160000,0.074108,4860732205.690000,2766032803.00,2003053914.00
sz.000537,2018-03-21,2017-12-31,0.363290,0.105819,0.278721,2290160119.290000,1.166050,21642295263.070000,1862520720.00,405945814.00
sz.000538,2018-04-12,2017-12-31,0.186296,0.128833,0.311872,3132534170.450000,3.019956,24248987776.850000,1041399718.00,1041392430.00
sz.000539,2018-04-28,2017-12-31,0.031575,0.042701,0.125789,1137721159.000000,0.141551,26393153579.000000,5250283986.00,2553909163.00
sz.000540,2018-04-04,2017-12-31,0.134367,0.135730,0.392347,2143628388.900000,0.443103,15793360160.150000,4697664786.00,4324367924.00
sz.000541,2018-03-30,2017-12-31,0.151554,0.196259,0.226336,745820319.260000,0.581943,3800188261.540000,1272132868.00,974879546.00
sz.000543,2018-03-24,2017-12-31,0.012485,0.006495,0.034420,79292463.560000,0.073757,12058117483.340000,1790395978.00,1790395978.00
sz.000544,2018-03-31,2017-12-31,0.060524,0.331253,0.380668,323402765.890000,0.496089,976302141.020000,649789659.00,347766856.00
sz.000545,2018-04-20,2017-12-31,0.084889,0.095248,0.241815,165827783.160000,0.168040,1741006337.660000,986833096.00,959403096.00
sz.000546,2018-04-17,2017-12-31,0.126100,0.079226,0.185648,401941022.300000,0.490928,5009473309.000000,714644396.00,564311815.00
sz.000547,2018-04-04,2017-12-31,0.052125,0.131448,0.365579,308893636.870000,0.193145,2349932847.990000,1429628897.00,965835750.00
sz.000548,2018-04-21,2017-12-31,0.081823,0.125740,0.340320,122076900.070000,0.261210,970869367.960000,499215811.00,499201046.00
sz.000550,2018-03-24,2017-12-31,0.055316,0.022042,0.201005,690938249.000000,0.800425,31345746762.000000,863214000.00,518307145.00
sz.000551,2018-03-30,2017-12-31,0.041268,0.052111,0.257137,134993532.750000,0.166046,2590505593.520000,400080405.00,400080405.00
sz.000552,2018-03-27,2017-12-31,0.083981,0.138881,0.332558,552829260.060000,0.241460,3980607951.170000,2286971050.00,1557438726.00
sz.000553,2018-03-29,2017-12-31,0.148763,0.064900,0.353310,1545879000.000000,0.660109,23819568000.000000,2341855600.00,244210143.00
sz.000554,2018-04-25,2017-12-31,0.002923,0.001047,0.089317,2846747.390000,0.005572,2718944013.590000,480793320.00,362649713.00
sz.000555,2018-03-29,2017-12-31,0.063771,0.038858,0.207922,318132373.090000,0.314130,8187056661.830000,963431273.00,889498692.00
sz.000557,2018-03-22,2017-12-31,0.021859,0.131876,0.412421,86991527.430000,0.059652,659644140.310000,1458374735.00,585245214.00
sz.000558,2018-04-28,2017-12-31,0.021737,0.033952,0.089620,44961161.300000,0.022108,1324061449.290000,1289223949.00,1288328279.00
sz.000559,2018-03-30,2017-12-31,0.187561,0.082797,0.206660,923541531.960000,0.320182,10397447469.810000,2753159454.00,2747874365.00
sz.000560,2018-04-26,2017-12-31,0.012631,0.057462,0.330003,75766342.930000,0.044845,1302864323.150000,1625406879.00,340898425.00
sz.000561,2018-04-10,2017-12-31,0.057593,0.073074,0.438132,88910218.760000,0.115395,1216717229.830000,604043931.00,593991864.00
sz.000563,2018-04-21,2017-12-31,0.044987,0.306133,,352236506.880000,0.113974,1150598361.430000,3090491732.00,2861863634.00
sz.000564,2018-04-28,2017-12-31,0.048544,0.053245,0.146477,1474147474.820000,0.235446,27686296147.070000,6007828231.00,1888326024.00
sz.000565,2018-03-21,2017-12-31,0.080001,0.022478,0.050834,81125365.920000,0.187101,3609032830.900000,433592220.00,433592220.00
sz.000566,2018-04-24,2017-12-31,0.016849,0.044508,0.481091,81206688.590000,0.064841,1785791417.980000,1335979264.00,1103059246.00
sz.000567,2018-04-28,2017-12-31,0.285267,0.361809,,73268328.290000,0.484579,202283724.380000,151200000.00,150360840.00
sz.000568,2018-04-11,2017-12-31,0.195248,0.250318,0.719302,2602024285.090000,1.746332,10114600585.810000,1464752476.00,1402252476.00
sz.000570,2018-04-13,2017-12-31,0.020317,0.019454,0.144520,47137232.470000,0.082710,2393799573.650000,561374326.00,411374326.00
sz.000571,2018-04-27,2017-12-31,0.009762,0.027887,0.245455,44707739.010000,0.026279,1539097884.650000,814064000.00,805566157.00
sz.000572,2018-04-03,2017-12-31,-0.141535,-0.146155,0.098723,-1415246495.730000,-0.604607,9151374901.370000,1644636426.00,1642151474.00
sz.000573,2018-04-14,2017-12-31,0.020991,0.055901,0.228944,31625356.160000,0.056949,564887103.980000,622755604.00,622173326.00
sz.000576,2018-03-24,2017-12-31,-0.244235,-0.597591,0.026124,-283835752.020000,-0.639142,459253203.060000,442861324.00,433838694.00
sz.000581,2018-04-17,2017-12-31,0.185235,0.293571,0.250136,2647209924.580000,2.548529,8535599504.730000,1008950570.00,836491993.00
sz.000582,2018-03-13,2017-12-31,0.082789,0.179883,0.363038,589093367.490000,0.436471,3274872686.830000,1240259436.00,263175194.00
sz.000584,2018-04-16,2017-12-31,0.057963,0.073419,0.234242,115388121.430000,0.146819,1571643672.740000,613324339.00,611324381.00
sz.000585,2018-03-30,2017-12-31,-190.983197,-12.070505,0.212708,-398155971.110000,-0.454627,32382320.550000,873370000.00,609420978.00
sz.000586,2018-04-10,2017-12-31,0.003446,0.002424,0.221670,946349.360000,0.004213,390334145.810000,193440000.00,193440000.00
sz.000587,2018-04-27,2017-12-31,0.114388,0.094877,0.145229,1109823962.510000,0.481020,11617404610.310000,2123749330.00,1152232524.00
sz.000589,2018-04-28,2017-12-31,-0.064158,-0.031854,0.075909,-221691547.630000,-0.285882,4854541743.310000,775464304.00,775407256.00
sz.000590,2018-03-31,2017-12-31,0.045419,0.028835,0.561223,9905957.380000,0.080067,343539198.750000,239471267.00,223236227.00
sz.000591,2018-03-30,2017-12-31,0.068788,0.155747,0.344080,810626696.370000,0.267590,5204763960.500000,3007098032.00,1848674966.00
sz.000592,2018-04-28,2017-12-31,0.001888,-0.008102,0.140568,-6873247.920000,0.003091,832520148.090000,1931780892.00,1913324132.00
sz.000593,2018-04-28,2017-12-31,0.021749,0.055223,0.291250,26815906.290000,0.067221,464320673.050000,358631009.00,279792362.00
sz.000595,2018-04-28,2017-12-31,0.027582,0.063883,0.227333,27837873.490000,0.024523,435761930.440000,764279250.00,495135000.00
sz.000596,2018-04-28,2017-12-31,0.190596,0.170088,0.764278,1185231737.460000,2.281058,6968325048.550000,503600000.00,383600000.00
sz.000597,2018-04-28,2017-12-31,0.050123,0.016218,0.395422,92057730.810000,0.250699,5676351554.600000,474655068.00,473383280.00
sz.000598,2018-04-12,2017-12-31,0.096090,0.245525,0.411886,916138801.210000,0.299960,3731338949.080000,2986218602.00,2986218602.00
sz.000599,2018-04-28,2017-12-31,0.040522,0.025504,0.187221,101957514.470000,0.162000,3971733262.010000,674578893.00,627957344.00
sz.000600,2018-03-28,2017-12-31,0.015376,0.029638,0.153587,312313302.780000,0.093986,10468357964.810000,1791626376.00,1090044126.00
sz.000601,2018-04-27,2017-12-31,0.102673,0.127563,0.281378,458473314.580000,0.412524,3510656004.290000,1080551669.00,1079781218.00
sz.000603,2018-04-25,2017-12-31,0.114298,0.367462,0.566032,402745981.040000,0.391827,1095972011.810000,722625223.00,410746877.00
sz.000605,2018-04-27,2017-12-31,0.073381,0.105316,0.298685,175134716.340000,0.449142,1520288298.020000,251899000.00,194991066.00
sz.000606,2018-04-14,2017-12-31,0.023194,0.150391,0.389836,77591863.290000,0.083854,515934484.750000,765799353.00,472113600.00
sz.000607,2018-04-21,2017-12-31,0.082318,0.114687,0.253169,210138101.930000,0.144257,1832268001.470000,1017698410.00,487269545.00
sz.000608,2018-03-17,2017-12-31,0.052252,0.355877,0.519567,190188000.000000,0.203177,506550000.000000,749913309.00,749801859.00
sz.000609,2018-04-11,2017-12-31,0.089144,0.495330,0.324306,134343888.250000,0.449080,271220985.600000,299275522.00,268603496.00
sz.000610,2018-03-28,2017-12-31,-0.023549,-0.027579,0.065936,-20125255.570000,-0.078405,729728210.470000,236747901.00,235196994.00
sz.000611,2018-04-27,2017-12-31,-0.060414,-0.527911,0.046827,-21527840.650000,-0.066894,40779335.350000,321822022.00,319336693.00
sz.000612,2018-03-29,2017-12-31,0.038053,0.035029,0.041011,175731126.680000,0.147401,5016764070.050000,1192199394.00,999176015.00
sz.000613,2018-02-01,2017-12-31,0.037765,0.102449,0.600814,2858998.660000,0.007852,24691592.860000,364100000.00,265644313.00
sz.000615,2018-03-28,2017-12-31,0.169221,0.150575,0.368849,420860374.050000,0.393888,2795030579.700000,785057049.00,354289350.00
sz.000616,2018-04-27,2017-12-31,0.003159,0.081984,0.376263,7928427.920000,0.008765,96707289.580000,1430234425.00,1430219425.00
sz.000617,2018-04-12,2017-12-31,0.099652,35.931249,0.160113,13511996288.010000,0.757752,29306189171.450000,9030056485.00,115015680.00
sz.000619,2018-03-22,2017-12-31,0.003678,0.004787,0.117152,14781622.550000,0.025088,3061558376.720000,360000000.00,360000000.00
sz.000620,2018-04-25,2017-12-31,0.136049,0.115942,0.317951,862769946.610000,0.451970,6199017658.570000,1896690420.00,1836946466.00
sz.000622,2018-04-25,2017-12-31,-0.140758,-0.624824,0.161997,-36697815.320000,-0.064404,57373675.830000,425226000.00,425226000.00
sz.000623,2018-03-31,2017-12-31,0.095713,0.619848,0.707514,1845146243.930000,1.602614,2966053698.660000,1162769962.00,1095302758.00
sz.000625,2018-04-18,2017-12-31,0.156566,0.090092,0.133094,7208437270.060000,1.486104,80012205182.000000,4802648511.00,3760881066.00
sz.000626,2018-04-28,2017-12-31,-0.071515,-0.003666,0.006621,-372174247.750000,-0.321795,101398828404.520000,598634538.00,404595000.00
sz.000627,2018-04-28,2017-12-31,0.080037,0.050150,,2678286604.110000,0.268420,53405580054.050000,4940629165.00,1353582497.00
sz.000628,2018-03-24,2017-12-31,0.032866,0.050851,0.248299,29117917.680000,0.078327,565643629.120000,311480000.00,187980340.00
sz.000629,2018-03-20,2017-12-31,0.223341,0.097491,0.177447,919902345.980000,0.100501,8861205058.260000,8589746202.00,4767146525.00
sz.000630,2018-04-13,2017-12-31,0.032361,0.008992,0.049582,741198207.110000,0.052137,82028704131.070000,10526533308.00,9560567417.00
sz.000631,2018-03-27,2017-12-31,0.131041,0.113393,0.219178,757658224.270000,0.314505,6591781194.170000,2432519168.00,2432519168.00
sz.000632,2018-04-10,2017-12-31,0.019510,0.009215,0.098562,61386985.040000,0.052734,6661347796.810000,465519570.00,465485356.00
sz.000633,2018-04-18,2017-12-31,-0.139252,-0.376084,0.196577,-24993690.910000,-0.061565,65950841.410000,385106373.00,384931172.00
