code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2017-08-11,2017-06-30,0.060702,0.232168,,12554000000.000000,1.331418,54073000000.000000,17170411366.00,16917989651.00
sz.000002,2017-08-25,2017-06-30,0.064601,0.144004,0.326533,10052989450.350000,2.081140,68522200526.240000,11039152001.00,9709165105.00
sz.000004,2017-08-31,2017-06-30,-0.031715,-0.196528,0.246820,-5755872.720000,0.387507,28807111.880000,83976684.00,82963684.00
sz.000005,2017-08-26,2017-06-30,-0.013942,-0.073959,0.304620,-15057983.060000,-0.034083,203598763.150000,1058536842.00,951222460.00
sz.000006,2017-08-18,2017-06-30,0.049837,0.140835,0.281929,263304766.460000,0.686004,1869597910.470000,1349995046.00,1345169160.00
sz.000007,2017-08-31,2017-06-30,0.055235,0.439352,0.693515,9545199.500000,0.254812,18682235.890000,346448044.00,308948044.00
sz.000008,2017-08-30,2017-06-30,0.009078,0.110399,0.462732,62755454.460000,0.190688,568443196.120000,2809078279.00,1998967165.00
sz.000009,2017-08-30,2017-06-30,0.017780,0.074243,0.347911,218212647.700000,0.112104,2890671711.150000,2149344971.00,2120089068.00
sz.000010,2017-08-29,2017-06-30,-0.020777,-0.168544,0.259129,-46079064.820000,-0.039038,269264751.890000,819854713.00,522171498.00
sz.000011,2017-08-31,2017-06-30,0.143549,0.276625,0.621469,364355770.430000,1.215582,1317146732.430000,595979092.00,175862626.00
sz.000012,2017-08-22,2017-06-30,0.049446,0.080944,0.244082,400214048.000000,0.348778,4914535874.000000,2075335560.00,1312504693.00
sz.000014,2017-08-31,2017-06-30,0.005358,0.014122,0.148649,4269151.900000,0.213147,300510812.510000,201705187.00,201705187.00
sz.000016,2017-08-25,2017-06-30,0.010590,0.003016,0.113605,34396332.580000,0.047223,11116190367.220000,2407945408.00,1596574300.00
sz.000017,2017-08-30,2017-06-30,-0.125074,-0.043476,0.066287,-2127265.810000,0.000841,48929676.270000,551347947.00,302980258.00
sz.000019,2017-08-28,2017-06-30,-0.017556,-0.148938,0.244339,-20577033.450000,0.189137,136473406.960000,496782303.00,415964578.00
sz.000020,2017-08-29,2017-06-30,0.006692,0.004884,0.092305,2146472.000000,0.001170,418264065.340000,283161227.00,181165391.00
sz.000021,2017-08-25,2017-06-30,0.056233,0.044867,0.059220,322456375.890000,0.206847,7137360699.750000,1471259363.00,1469270814.00
sz.000023,2017-08-11,2017-06-30,0.048660,0.031103,0.095822,16968078.420000,0.154029,542759172.320000,138756240.00,138756240.00
sz.000025,2017-08-31,2017-06-30,0.027084,0.145365,0.266854,23401386.780000,0.114513,158321271.670000,297281600.00,193881600.00
sz.000026,2017-08-15,2017-06-30,0.036183,0.054148,0.411406,86611784.540000,0.311932,1599541144.350000,438744881.00,357047148.00
sz.000027,2017-08-26,2017-06-30,0.018666,0.070119,0.242710,432932665.230000,0.226564,5996246703.050000,3964491597.00,3964491597.00
sz.000028,2017-08-24,2017-06-30,0.064238,0.029210,0.105276,599533739.020000,2.531139,20524807669.570000,428126983.00,307744355.00
sz.000029,2017-08-30,2017-06-30,0.050578,0.187609,0.323198,137199669.960000,0.310413,731306982.030000,1011660000.00,891660000.00
sz.000030,2017-08-29,2017-06-30,0.085966,0.128603,0.184375,440098968.190000,0.588419,3280047727.440000,1293251508.00,1252245577.00
sz.000031,2017-08-31,2017-06-30,0.026711,0.081188,0.338075,372479316.850000,0.397327,4506503324.360000,1813731596.00,1813722958.00
sz.000032,2017-08-26,2017-06-30,0.017566,0.025775,0.176498,19005911.280000,0.113100,737391776.390000,422254134.00,279435887.00
sz.000034,2017-08-18,2017-06-30,0.074212,0.007954,0.052796,207598197.210000,0.543947,26099940251.290000,654070434.00,357969933.00
sz.000035,2017-08-31,2017-06-30,0.034353,0.133001,0.418019,72112598.740000,0.171055,542197064.340000,1238557742.00,1168125821.00
sz.000036,2017-08-31,2017-06-30,0.281627,0.373834,0.691477,1065178505.880000,1.724257,2843003746.390000,1141487712.00,1128260212.00
sz.000037,2017-08-08,2017-06-30,-0.011716,-0.035182,0.051779,-30712587.050000,2.223961,871032443.810000,602762596.00,338895157.00
sz.000038,2017-08-26,2017-06-30,0.035756,0.216749,0.340798,184548206.560000,1.006897,851439167.630000,326735887.00,49279393.00
sz.000039,2017-08-29,2017-06-30,0.026964,0.031944,0.184070,1066509000.000000,0.575298,32656928000.000000,2980352786.00,1263048151.00
sz.000040,2017-08-31,2017-06-30,0.013737,0.047075,0.139057,151440838.220000,0.184264,3210979923.540000,1337173272.00,466733364.00
sz.000042,2017-08-29,2017-06-30,0.025528,0.046306,0.251780,150963297.640000,0.579694,3260132724.910000,664831139.00,487996480.00
sz.000045,2017-08-26,2017-06-30,0.006161,0.016956,0.083481,12536435.620000,-0.084330,563241779.760000,506521849.00,457021849.00
