code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2018-08-16,2018-06-30,0.059405,0.233609,,13372000000.000000,1.398161,57241000000.000000,17170411366.00,17170246773.00
sz.000002,2018-08-21,2018-06-30,0.068198,0.127602,0.344372,13522600620.310000,2.706081,104793811424.740000,11039152001.00,9715170043.00
sz.000004,2018-08-25,2018-06-30,0.015200,0.009054,0.819358,1398688.340000,0.170555,153734441.630000,83976684.00,83013184.00
sz.000005,2018-08-30,2018-06-30,0.006141,0.032508,0.381982,8900466.580000,0.038933,178369956.340000,1058536842.00,951222460.00
sz.000006,2018-08-17,2018-06-30,0.073576,0.425784,0.389920,449451656.420000,0.720002,1055586030.090000,1349995046.00,1348307972.00
sz.000007,2018-08-31,2018-06-30,-0.029018,-0.495532,0.733189,-11096205.480000,-0.045195,20857725.540000,346448044.00,308948044.00
sz.000008,2018-08-25,2018-06-30,0.008679,0.088351,0.511164,64496292.930000,0.312040,730004256.890000,2818329809.00,2539876920.00
sz.000009,2018-08-30,2018-06-30,0.022798,0.051693,0.357829,224235318.600000,0.078178,4263570000.310000,2149344971.00,2119789066.00
sz.000010,2018-08-31,2018-06-30,-0.076356,-0.790732,0.054549,-85027606.750000,-1.342741,102308876.790000,819854713.00,522171348.00
sz.000011,2018-08-22,2018-06-30,0.028870,0.100571,0.164636,82972527.590000,0.573140,795673204.340000,595979092.00,175862626.00
sz.000012,2018-08-28,2018-06-30,0.040914,0.065632,0.250709,359082117.000000,0.274868,5427330622.000000,2856769678.00,1735816386.00
sz.000014,2018-08-29,2018-06-30,0.004159,0.028069,0.267378,3417251.580000,0.033548,121746845.570000,201705187.00,201705187.00
sz.000016,2018-08-31,2018-06-30,0.042898,0.023190,0.067128,408732161.880000,2.229264,16803504680.730000,2407945408.00,1596574300.00
sz.000017,2018-08-22,2018-06-30,0.034260,0.007262,0.097006,491916.410000,0.006847,67734899.350000,551347947.00,302981008.00
sz.000019,2018-08-28,2018-06-30,-0.019457,-0.140621,0.282171,-19225818.650000,-0.109869,132834925.500000,496782303.00,415954636.00
sz.000020,2018-08-28,2018-06-30,0.008672,0.008191,0.112620,2793133.600000,0.005725,318222786.980000,283161227.00,181165391.00
sz.000021,2018-08-18,2018-06-30,0.029288,0.021681,0.039596,179196756.300000,0.275711,8229055870.150000,1471259363.00,1469327064.00
sz.000023,2018-08-27,2018-06-30,0.002113,-0.005728,0.084997,-3600475.900000,0.087818,628117816.350000,138756240.00,138756240.00
sz.000025,2018-08-22,2018-06-30,0.027562,0.134206,0.223359,26566849.720000,0.232729,194190757.180000,297281600.00,270881600.00
sz.000026,2018-08-23,2018-06-30,0.044529,0.066259,0.424299,112367921.440000,0.378068,1695891432.720000,438744881.00,356716368.00
sz.000027,2018-08-23,2018-06-30,0.025381,0.072678,0.225257,580031995.390000,0.222743,7771744511.350000,3964491597.00,3964491597.00
sz.000028,2018-08-24,2018-06-30,0.066477,0.033170,0.116055,689249009.910000,2.670688,20779166699.670000,428126983.00,307744355.00
sz.000029,2018-08-29,2018-06-30,0.109962,0.249742,0.589829,329045648.280000,0.372485,1317541631.350000,1011660000.00,891660000.00
sz.000030,2018-08-29,2018-06-30,0.082066,0.126862,0.155913,484530366.190000,0.664621,3655270649.670000,1293251508.00,1250401513.00
sz.000031,2018-08-29,2018-06-30,0.090670,0.175285,0.460527,875437418.540000,0.779662,4953924845.670000,1813731596.00,1813722808.00
sz.000032,2018-08-25,2018-06-30,0.043330,0.078312,0.200543,63708630.620000,0.117949,813525422.840000,422254134.00,279437184.00
