code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2015-10-23,2015-09-30,0.123158,0.249325,,17740000000.000000,1.526906,,14308676139.00,11804054579.00
sz.000002,2015-10-28,2015-09-30,0.077412,0.119838,0.290580,9538624020.080000,1.460846,,11049610300.00,9719267833.00
sz.000004,2015-10-31,2015-09-30,0.029161,0.083719,0.358689,7442136.270000,0.139859,,83976684.00,83875459.00
sz.000005,2015-10-30,2015-09-30,-0.045565,-0.652051,0.252604,-29836022.320000,0.049518,,914333607.00,913743007.00
sz.000006,2015-10-28,2015-09-30,0.066016,0.124746,0.356758,287596830.690000,0.403893,,1349995046.00,1341487400.00
sz.000007,2015-10-30,2015-09-30,-0.033574,-0.159124,0.793633,-14228504.010000,-0.152283,,230965363.00,205887138.00
sz.000008,2015-10-31,2015-09-30,0.056554,0.134595,0.464293,102710849.030000,0.038934,,2409432927.00,640728126.00
sz.000009,2015-10-31,2015-09-30,0.175515,0.268043,0.341169,839308314.600000,0.453857,,1592107386.00,1489669062.00
sz.000010,2015-10-27,2015-09-30,0.005049,0.003647,0.154661,1998049.660000,-0.098586,,588069788.00,407929925.00
sz.000011,2015-10-30,2015-09-30,0.022891,0.073038,0.359988,46455800.370000,0.236299,,595979092.00,175862626.00
sz.000012,2015-10-28,2015-09-30,0.049088,0.076054,0.204905,408952566.000000,0.255589,,2075335560.00,1302552127.00
sz.000014,2015-10-29,2015-09-30,-0.001492,-0.002555,0.316122,-573848.340000,0.230427,,201705187.00,201705187.00
sz.000016,2015-10-29,2015-09-30,-0.232222,-0.062004,0.123153,-858427153.370000,-0.351821,,2407945408.00,1199829920.00
sz.000017,2015-10-29,2015-09-30,0.044207,0.005680,0.074743,791365.580000,0.003692,,551347947.00,302978758.00
sz.000019,2015-10-27,2015-09-30,-0.008513,-0.052496,0.299192,-13099555.430000,0.129416,,301080184.00,252252368.00
sz.000020,2015-10-27,2015-09-30,0.068628,0.051344,0.161163,19994553.010000,0.094262,,283161227.00,64675497.00
sz.000021,2015-10-29,2015-09-30,0.027951,0.012515,0.039616,140333774.980000,0.123076,,1471259363.00,1469814362.00
sz.000023,2015-10-30,2015-09-30,0.073025,0.042016,0.173570,28162486.300000,0.204950,,138756240.00,138756240.00
sz.000025,2015-10-28,2015-09-30,0.036092,0.079065,0.267377,18328136.260000,0.083701,,297281600.00,179294544.00
sz.000026,2015-10-23,2015-09-30,0.063875,0.043382,0.389994,107060597.390000,0.318653,,392767870.00,311070137.00
sz.000027,2015-10-30,2015-09-30,0.082426,0.213323,0.317747,1850906357.600000,0.525098,,3964491597.00,1437524963.00
sz.000028,2015-10-24,2015-09-30,0.114462,0.030077,0.076916,591910127.400000,1.987913,,362631943.00,233261812.00
sz.000029,2015-10-31,2015-09-30,0.105800,0.145515,0.358811,234017227.900000,0.469546,,1011660000.00,891660000.00
sz.000030,2015-10-29,2015-09-30,0.081993,0.121362,0.182776,382075098.410000,0.396588,,1293251508.00,560831743.00
sz.000031,2015-10-30,2015-09-30,0.090299,0.093837,0.232983,628732723.290000,0.539298,,1813731596.00,1813720079.00
sz.000032,2015-10-29,2015-09-30,-0.003666,-0.012025,0.136094,-8655167.810000,0.131640,,232864320.00,232863239.00
sz.000034,2015-10-28,2015-09-30,0.148218,0.079915,0.103232,26515413.680000,0.092939,,357973531.00,340064308.00
sz.000035,2015-10-15,2015-09-30,0.071870,0.262751,0.546085,120932241.760000,0.317528,,619278871.00,403550801.00
sz.000036,2015-10-31,2015-09-30,-0.001080,-0.007778,0.478213,-1181455.380000,0.027561,,1140487712.00,1123880212.00
sz.000037,2015-10-23,2015-09-30,-0.058964,-0.114145,-0.132059,-117596784.460000,-0.521082,,602762596.00,338895157.00
sz.000038,2015-10-28,2015-09-30,0.010052,0.009512,0.209096,1526951.630000,-0.347785,,96227998.00,37731440.00
sz.000039,2015-10-28,2015-09-30,0.071801,0.042443,0.165940,1921421000.000000,0.959288,,2690250286.00,1259136251.00
sz.000040,2015-10-28,2015-09-30,0.024609,0.046003,0.418652,31470840.990000,0.149830,,469593364.00,464588364.00
sz.000042,2015-10-30,2015-09-30,0.117395,0.131165,0.432928,413267236.390000,0.846056,,488234980.00,478782783.00
sz.000045,2015-10-30,2015-09-30,0.002832,0.006556,0.058412,6182632.980000,-0.136630,,506521849.00,405563873.00
sz.000046,2015-10-31,2015-09-30,0.121799,0.324685,0.610920,1433783686.560000,0.522568,,4557311768.00,4549333928.00
sz.000048,2015-10-30,2015-09-30,0.281868,0.099504,0.331090,177603887.270000,0.691633,,390768671.00,386068340.00
sz.000049,2015-10-27,2015-09-30,0.214227,0.039805,0.092554,234875092.040000,1.283531,,205243738.00,205243738.00
sz.000050,2015-10-31,2015-09-30,0.040953,0.042758,0.169848,333459708.040000,0.565108,,1131738475.00,943086454.00
sz.000055,2015-10-24,2015-09-30,0.056819,0.032707,0.161671,60265663.750000,0.144342,,756909905.00,420179425.00
sz.000056,2015-10-21,2015-09-30,0.008720,0.161249,0.738018,30035052.830000,-0.074477,,573892434.00,143055590.00
sz.000058,2015-10-30,2015-09-30,0.030769,0.116741,0.142913,66465114.680000,0.056036,,784799010.00,538311003.00
sz.000059,2015-10-20,2015-09-30,0.007918,0.005224,0.143266,117013794.190000,-0.340537,,1599442537.00,1200501759.00
