code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2013-03-08,2012-12-31,0.169537,0.339905,,13510780000.000000,2.616003,39748648000.000000,5123350416.00,3105358022.00
sz.000002,2013-02-28,2012-12-31,0.214930,0.151893,0.365555,15662588423.060000,1.141478,102439039795.540000,10995553118.00,9662194977.00
sz.000004,2013-04-20,2012-12-31,0.026249,0.080258,0.454831,7814225.290000,0.023879,96729053.230000,83976684.00,83875459.00
sz.000005,2013-04-24,2012-12-31,0.032818,0.221498,0.354961,22021617.890000,0.024085,52928025.280000,914333607.00,913743007.00
sz.000006,2013-03-30,2012-12-31,0.197354,0.204654,0.441615,629565379.960000,0.480008,3076245082.950000,1285709568.00,1265370993.00
sz.000007,2013-04-25,2012-12-31,0.030778,0.020873,0.445772,6526102.730000,0.037817,306094439.660000,230965363.00,184831640.00
sz.000008,2013-03-29,2012-12-31,0.127314,0.118043,0.490880,39129030.590000,0.257766,325448682.240000,151800820.00,73653118.00
sz.000009,2013-04-27,2012-12-31,0.056917,0.076356,0.354128,307301126.670000,0.147110,3969277205.970000,1090750529.00,1079470335.00
sz.000010,2013-03-29,2012-12-31,0.013414,0.019097,0.342844,3593386.510000,0.004937,188168272.250000,147017448.00,67793846.00
sz.000011,2013-03-30,2012-12-31,0.285156,0.201377,0.547664,374822152.410000,0.629925,1827263066.870000,595979092.00,145935270.00
sz.000012,2013-03-26,2012-12-31,0.040029,0.052872,0.234268,369806756.000000,0.132386,6938999253.000000,2075335560.00,1303641590.00
sz.000014,2013-03-29,2012-12-31,0.048847,0.078743,0.454761,33175060.060000,0.138629,406857388.930000,201705187.00,201705187.00
sz.000016,2013-04-27,2012-12-31,0.011381,0.002478,0.179943,45438574.860000,0.038065,18189759356.680000,1203972704.00,599914960.00
sz.000017,2013-04-27,2012-12-31,,-0.178012,0.097484,-52126619.650000,-0.095118,268120962.510000,551347947.00,265445003.00
sz.000019,2013-04-24,2012-12-31,0.080395,0.238308,0.171564,74063925.080000,0.297048,310790324.700000,250900154.00,202727493.00
sz.000020,2013-04-24,2012-12-31,0.011638,0.004478,0.119858,3241897.700000,0.011449,674803907.760000,283161227.00,64675497.00
sz.000021,2013-03-29,2012-12-31,0.023283,0.000515,0.025363,8452148.480000,0.070918,16238210167.310000,1319277781.00,1317832780.00
sz.000023,2013-03-29,2012-12-31,0.015522,0.005844,0.107968,5131099.090000,0.037269,861575174.880000,138756240.00,105717396.00
sz.000025,2013-04-10,2012-12-31,0.039478,0.002316,0.198319,971919.190000,0.032441,393875262.370000,220281600.00,179294544.00
sz.000026,2013-03-01,2012-12-31,0.081760,0.038248,0.344461,115659865.830000,0.295349,2991864757.790000,392767870.00,148092810.00
sz.000027,2013-04-18,2012-12-31,0.065031,0.088590,0.167643,1136475669.090000,0.365055,12335285999.210000,2642994398.00,2642994398.00
sz.000028,2013-03-21,2012-12-31,0.304394,0.026854,0.089000,483681835.520000,1.651201,17871974928.790000,288149400.00,233260265.00
sz.000029,2013-03-30,2012-12-31,0.067519,0.103728,0.319221,106854849.630000,0.105583,1011976525.210000,1011660000.00,891660000.00
sz.000030,2013-01-25,2012-12-31,-18.718840,,,-3689015.610000,-0.012790,,288420000.00,179669904.00
sz.000031,2013-03-30,2012-12-31,0.111619,0.085649,0.294827,680475737.150000,0.283908,7729165840.480000,1813731596.00,1813720079.00
sz.000032,2013-04-27,2012-12-31,0.219022,0.117994,0.131338,178982041.090000,0.771190,1516874572.890000,232864320.00,232819164.00
sz.000034,2013-03-20,2012-12-31,0.045982,0.008780,0.132307,4014789.530000,0.011215,454927485.950000,357973531.00,340064308.00
sz.000035,2013-04-27,2012-12-31,,-6.632823,0.748761,-636052363.940000,-3.366181,337058.120000,188953707.00,188953707.00
sz.000036,2013-04-23,2012-12-31,0.033327,0.248004,0.624349,86335163.250000,0.052507,328421514.040000,1123887712.00,1123887712.00
sz.000037,2013-04-23,2012-12-31,-0.123827,-0.185709,-0.649430,-235004108.390000,-0.339198,1264057768.490000,602762596.00,338894012.00
sz.000038,2013-04-24,2012-12-31,0.013359,0.013518,0.228774,2787981.180000,0.021595,206236809.330000,96227998.00,24881998.00
sz.000039,2013-03-22,2012-12-31,0.101665,0.035529,0.179129,1930430000.000000,0.728322,52944160000.000000,2662396051.00,1231544516.00
sz.000040,2013-03-30,2012-12-31,0.178689,0.225464,0.556363,194099382.850000,0.412979,860886746.140000,469593364.00,464171038.00
sz.000042,2013-04-13,2012-12-31,0.151746,0.152646,0.494678,411880264.430000,1.720016,2697598570.690000,239463040.00,239395328.00
sz.000045,2013-03-30,2012-12-31,-0.060606,-0.095832,0.042649,-80988887.590000,-0.240665,840164986.350000,336521849.00,233258409.00
