code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2019-08-08,2019-06-30,0.062028,0.227086,,15403000000.000000,1.563678,67829000000.000000,17170411366.00,17170245848.00
sz.000002,2019-08-21,2019-06-30,0.074763,0.138427,0.362453,19285677369.240000,3.228650,138272824148.060000,11302143001.00,9715170043.00
sz.000004,2019-08-31,2019-06-30,-0.017722,-0.042409,0.759448,-4565591.380000,-0.287859,107257074.900000,83976684.00,82604584.00
sz.000005,2019-08-29,2019-06-30,0.040895,0.150990,0.405541,64040288.410000,0.191677,417536316.480000,1058536842.00,1057946242.00
sz.000006,2019-08-16,2019-06-30,0.032980,0.222811,0.398074,212452865.000000,0.490138,953510762.070000,1349995046.00,1348307972.00
sz.000007,2019-08-31,2019-06-30,-0.021759,-0.196632,0.706718,-4133878.490000,-0.546257,20478592.150000,346448044.00,308948044.00
sz.000008,2019-08-29,2019-06-30,0.009079,0.075280,0.544951,70207659.230000,0.118630,932616832.900000,2780795346.00,2593770878.00
sz.000009,2019-08-31,2019-06-30,0.026019,0.064638,0.359623,380823221.440000,0.110241,5891655023.500000,2149344971.00,2119864066.00
sz.000010,2019-08-02,2019-06-30,0.024106,0.090715,0.287395,42893224.110000,-0.776092,472836173.150000,819854713.00,522093498.00
sz.000011,2019-08-20,2019-06-30,0.031434,0.099689,0.494342,75304412.370000,1.029400,726984203.150000,595979092.00,175862626.00
sz.000012,2019-08-23,2019-06-30,0.040886,0.079116,0.248937,386739067.000000,0.153617,4888237578.000000,3108196163.00,1954069455.00
sz.000014,2019-08-29,2019-06-30,-0.004359,-0.048239,0.274352,-3984513.720000,0.689609,78215518.190000,201705187.00,201705187.00
sz.000016,2019-08-07,2019-06-30,0.043167,0.018386,0.052327,478710766.270000,0.175363,25704875805.210000,2407945408.00,1596574300.00
sz.000017,2019-08-29,2019-06-30,-0.057450,-0.028491,0.076942,-1090458.350000,-0.005342,38274433.020000,551347947.00,302981008.00
sz.000019,2019-08-27,2019-06-30,0.048184,0.045218,0.108751,216240634.470000,0.267862,4778550071.950000,1152535254.00,415920398.00
sz.000020,2019-08-27,2019-06-30,0.007933,0.007608,0.122674,2580411.130000,0.010885,310399495.330000,283161227.00,181165391.00
sz.000021,2019-08-31,2019-06-30,0.023775,0.028306,0.082705,183040124.450000,0.345225,6422275841.100000,1471259363.00,1469327064.00
sz.000023,2019-08-27,2019-06-30,0.070237,0.057925,0.150332,48185982.040000,0.407622,831505022.780000,138756240.00,138756240.00
sz.000025,2019-08-30,2019-06-30,0.041749,0.161651,0.243559,44982499.260000,0.243085,274182882.360000,431058320.00,392778320.00
sz.000026,2019-08-15,2019-06-30,0.047015,0.069184,0.410934,123495460.900000,0.440127,1775615457.330000,442968881.00,356716368.00
sz.000027,2019-08-22,2019-06-30,0.040834,0.111443,0.356924,1157460834.250000,0.299126,10386152060.230000,3964491597.00,3964491597.00
sz.000028,2019-08-24,2019-06-30,0.054787,0.030446,0.111488,768092555.310000,2.849269,25228147377.430000,428126983.00,307744355.00
sz.000029,2019-08-21,2019-06-30,0.098053,0.266225,0.650671,333138012.900000,0.501738,1251337802.570000,1011660000.00,891660000.00
sz.000030,2019-08-28,2019-06-30,0.067225,0.091229,0.143718,418149389.660000,0.455098,4367999194.760000,1810552111.00,1759880870.00
sz.000031,2019-08-29,2019-06-30,0.156424,0.163537,0.495075,2987965898.480000,0.499204,18199806138.450000,3925870338.00,1813722958.00
sz.000032,2019-08-24,2019-06-30,0.038003,0.077662,0.221660,51113418.560000,0.239241,658153144.240000,413219661.00,411283660.00
sz.000034,2019-08-31,2019-06-30,0.100462,0.009371,0.039163,396737540.710000,0.980661,42335767305.410000,654070434.00,489450941.00
sz.000035,2019-08-31,2019-06-30,0.032594,0.032676,0.146573,262835690.340000,0.139802,8043733364.860000,2438736365.00,1281089502.00
sz.000036,2019-08-31,2019-06-30,0.097604,0.301565,0.753088,499321423.150000,0.705706,1655768950.340000,1483934025.00,1475023304.00
sz.000037,2019-08-16,2019-06-30,-0.012865,-0.081028,0.061568,-33069503.640000,-0.059794,407283308.090000,602762596.00,338894012.00
sz.000038,2019-08-24,2019-06-30,0.003543,0.009537,0.065489,10330437.320000,-4.703167,1083181934.490000,522777419.00,209632095.00
sz.000039,2019-08-28,2019-06-30,0.018053,0.025802,0.135085,1102220000.000000,0.863878,41770290000.000000,3582530682.00,1521723720.00
sz.000040,2019-08-31,2019-06-30,0.006399,0.017622,0.100058,92211452.730000,-0.071941,5232670823.450000,1486873870.00,1060340670.00
sz.000042,2019-08-16,2019-06-30,0.027515,0.051665,0.537477,123469841.720000,-0.104188,2389802552.090000,664831139.00,662202464.00
sz.000045,2019-08-21,2019-06-30,0.003162,-0.005677,0.067676,-5726853.880000,-0.048497,1006315551.630000,511274149.00,457016599.00
sz.000046,2019-08-28,2019-06-30,0.083011,1.587909,0.396315,1893817904.420000,0.256856,5170245579.060000,5196200656.00,5174964633.00
sz.000048,2019-08-31,2019-06-30,0.136825,0.135456,0.345332,158719569.990000,1.607246,1171741047.150000,390768671.00,390707448.00
sz.000049,2019-08-13,2019-06-30,0.094364,0.030943,0.079932,226765866.000000,2.135602,7314549974.620000,205243738.00,205243738.00
sz.000050,2019-08-21,2019-06-30,0.024507,0.044096,0.155658,643588028.730000,0.384413,14472592710.320000,2048123051.00,1819857609.00
sz.000055,2019-08-20,2019-06-30,0.025165,0.090164,0.252351,128564198.640000,1.909066,1385429784.950000,1123384189.00,678283904.00
sz.000056,2019-08-27,2019-06-30,0.016702,0.240363,0.706919,116655951.210000,0.081616,485332471.270000,1175345368.00,903733208.00
sz.000058,2019-08-27,2019-06-30,0.043718,0.135025,0.345409,103360254.010000,0.010904,765491685.140000,1235656249.00,538039603.00
sz.000059,2019-08-21,2019-06-30,0.040609,0.031451,0.169800,576451936.260000,0.519469,18173450387.100000,1599442537.00,1599439081.00
sz.000060,2019-08-29,2019-06-30,0.045166,0.051696,0.097512,479358265.500000,0.219581,9272716016.160000,3569685327.00,3568237689.00
sz.000061,2019-08-28,2019-06-30,0.018521,0.101531,0.360778,136467370.160000,0.089617,1343981675.960000,1696964131.00,1695416233.00
sz.000062,2019-08-28,2019-06-30,0.071785,0.064705,0.123813,382796651.240000,0.639006,5916012581.890000,1045909322.00,1044645006.00
sz.000063,2019-08-28,2019-06-30,0.062031,0.040901,0.392070,1824563000.000000,0.551254,44609219000.000000,4192671843.00,3434115193.00
sz.000065,2019-08-03,2019-06-30,0.083420,0.097909,0.205777,373827285.340000,0.789836,3805259416.000000,769505410.00,628943607.00
sz.000066,2019-08-31,2019-06-30,0.022696,0.035823,0.213753,155120216.060000,0.299615,3899707196.840000,2936165560.00,2490702309.00
sz.000068,2019-08-27,2019-06-30,-0.092583,-0.791393,0.342673,-47378895.210000,-0.147992,50357105.050000,1006671464.00,1006671464.00
sz.000069,2019-08-30,2019-06-30,0.047226,0.165169,0.653795,2915917679.790000,1.387694,17654104160.100000,8204081415.00,7016679909.00
sz.000070,2019-08-23,2019-06-30,0.027420,0.033889,0.152747,72296356.190000,0.306756,2133324381.190000,799056581.00,777722231.00
sz.000078,2019-08-27,2019-06-30,0.033407,0.018026,0.127720,375863761.560000,0.105587,20744516881.460000,2762583257.00,2621960808.00
sz.000088,2019-08-15,2019-06-30,0.018009,0.507877,0.452429,144796974.780000,0.219136,285102690.560000,1942200000.00,1942200000.00
sz.000089,2019-08-30,2019-06-30,0.026103,0.168655,0.273626,313223079.300000,0.295638,1857178331.180000,2050769509.00,2050769509.00
sz.000090,2019-08-29,2019-06-30,0.027835,0.059306,0.199672,232709889.610000,0.437663,3923890960.690000,1868545434.00,1868415681.00
sz.000096,2019-08-23,2019-06-30,0.014259,0.047291,0.106198,37709583.950000,0.118594,796081591.780000,528000000.00,510848000.00
sz.000099,2019-08-27,2019-06-30,0.029153,0.121575,0.256419,91565752.860000,0.327505,753162986.020000,606070420.00,606070420.00
sz.000100,2019-08-13,2019-06-30,0.068902,0.062516,0.146739,2737063000.000000,0.293338,43781614000.000000,13549648507.00,12659827894.00
sz.000150,2019-08-30,2019-06-30,0.002688,0.017097,0.235533,16044008.260000,0.009700,938419889.730000,877697557.00,805990242.00
sz.000151,2019-08-30,2019-06-30,-0.014552,-0.033846,0.107262,-14051224.870000,0.041834,400955704.770000,295980000.00,266543967.00
sz.000153,2019-08-29,2019-06-30,0.043620,0.036001,0.358828,56444381.580000,0.254410,1539435651.040000,312141230.00,311977230.00
sz.000155,2019-08-23,2019-06-30,0.067665,0.342286,0.413323,332243495.330000,0.392536,970660402.950000,1270000000.00,1270000000.00
sz.000156,2019-08-30,2019-06-30,0.037738,0.245174,0.389491,404652587.190000,0.510638,1650469175.660000,1433351902.00,1280295337.00
sz.000157,2019-08-31,2019-06-30,0.068508,0.115469,0.299975,2570583502.300000,0.476618,22262105264.980000,7844572191.00,6313131342.00
sz.000158,2019-08-30,2019-06-30,0.004982,0.006384,0.092704,27811392.570000,0.112566,4313373957.780000,1652874961.00,1624230580.00
sz.000159,2019-08-20,2019-06-30,0.005339,0.055099,0.157838,9073162.560000,0.230014,141675840.540000,480685993.00,480685993.00
sz.000166,2019-08-31,2019-06-30,0.042712,0.308321,,3232577347.540000,0.211508,10484456561.430000,25039944560.00,22534414205.00
sz.000301,2019-08-31,2019-06-30,0.061190,0.064667,0.116582,795234177.750000,0.229480,11929245459.240000,4029053222.00,1218236445.00
sz.000333,2019-08-31,2019-06-30,0.172913,0.104441,0.294784,16059923000.000000,3.238534,143143028000.000000,6941722285.00,6801812922.00
sz.000338,2019-08-30,2019-06-30,0.129396,0.075860,0.217486,6892820306.140000,1.204006,90862496520.480000,7933873895.00,4245035750.00
sz.000400,2019-08-24,2019-06-30,0.022202,0.064482,0.181264,196960474.030000,0.239212,3054487770.490000,1008327309.00,1008180305.00
sz.000401,2019-08-23,2019-06-30,0.100433,0.158095,0.373719,2541870559.600000,1.515986,16078144786.130000,1347522914.00,1347214601.00
sz.000402,2019-08-10,2019-06-30,0.032853,0.146439,0.474587,1393870514.220000,1.156347,9518423212.680000,2988929907.00,2987631546.00
sz.000403,2019-08-24,2019-06-30,0.114652,0.189407,0.527750,76104638.370000,0.333237,397004346.600000,272577599.00,271404099.00
sz.000404,2019-08-10,2019-06-30,0.014867,0.020547,0.109433,94418395.930000,0.085858,4568519318.350000,695995979.00,694622798.00
sz.000407,2019-08-16,2019-06-30,0.036694,0.043006,0.127066,127677979.330000,0.131515,2968819358.230000,880084656.00,875743830.00
sz.000408,2019-08-30,2019-06-30,0.031356,0.293821,0.663069,234247086.680000,0.552309,756826264.160000,1993779522.00,446633401.00
sz.000409,2019-08-31,2019-06-30,-0.089095,-0.118226,0.038457,-131155684.490000,0.246021,1109365516.280000,510931158.00,405631244.00
sz.000410,2019-08-31,2019-06-30,,-1.974563,-0.331645,-1430927649.380000,-2.904897,724680849.320000,765470884.00,740349384.00
sz.000411,2019-08-24,2019-06-30,0.100770,0.018318,0.068775,216137716.500000,0.681341,11763417369.670000,207449946.00,207317071.00
sz.000413,2019-08-31,2019-06-30,0.025770,0.103963,0.224564,881097420.750000,0.375112,8175566352.370000,5730250118.00,4864155314.00
sz.000415,2019-08-31,2019-06-30,0.049366,0.138304,0.382386,2617556000.000000,0.452135,18926160000.000000,6184521282.00,3547396604.00
sz.000416,2019-08-24,2019-06-30,0.021831,6.064315,0.992595,20481143.590000,0.064371,37389036.090000,531871494.00,531641098.00
sz.000417,2019-08-16,2019-06-30,0.035224,0.034203,0.202901,203963783.910000,0.253096,5963336837.540000,779884200.00,779027451.00
sz.000419,2019-08-24,2019-06-30,0.025800,0.049397,0.220134,87636475.060000,0.246155,1774126345.590000,543582655.00,543289983.00
sz.000420,2019-08-31,2019-06-30,0.023947,0.058864,0.213800,77537502.710000,0.063121,1164766489.120000,1970706656.00,1850480524.00
sz.000421,2019-08-09,2019-06-30,0.022317,0.048379,0.159985,94929405.770000,0.197839,1786316591.100000,572646934.00,572646934.00
sz.000422,2019-08-30,2019-06-30,0.047166,0.010446,0.152350,75426850.780000,0.090149,7220822516.450000,897866712.00,897812984.00
sz.000423,2019-08-22,2019-06-30,0.017543,0.101658,0.556744,192168319.430000,2.164420,1883245234.900000,654021537.00,653867313.00
sz.000425,2019-08-31,2019-06-30,0.073692,0.073567,0.183334,2292060719.110000,0.411686,30029566800.250000,7833668430.00,6993974965.00
sz.000426,2019-08-31,2019-06-30,-0.015156,-0.231061,0.531803,-78042206.700000,-0.329830,336120800.990000,1868500557.00,1330275893.00
sz.000428,2019-08-27,2019-06-30,-0.055352,-0.387647,0.551096,-168190373.440000,-0.462088,433875592.310000,1018926000.00,1018884450.00
sz.000429,2019-08-29,2019-06-30,0.078436,0.568579,0.629552,843585803.870000,0.781762,1465140817.310000,2090806126.00,469084415.00
sz.000430,2019-08-30,2019-06-30,0.005210,0.047713,0.296741,8110594.360000,0.035868,169934242.600000,404817686.00,331738800.00
sz.000488,2019-08-16,2019-06-30,0.020590,0.040199,0.269282,536600045.950000,0.425184,13127389053.480000,2904608200.00,1656524003.00
sz.000498,2019-08-27,2019-06-30,0.034367,0.027426,0.080360,245657416.480000,0.627160,8655627946.450000,1120139063.00,1120080313.00
sz.000501,2019-08-30,2019-06-30,0.070260,0.067593,0.215834,599886909.850000,1.395820,8475004152.490000,768992731.00,767757255.00
sz.000502,2019-08-28,2019-06-30,-0.004475,-0.131823,0.219305,-1011838.090000,0.545354,7675739.130000,184819607.00,183346957.00
sz.000503,2019-08-24,2019-06-30,-0.096548,-3.568679,-1.475749,-112378502.310000,-0.234952,31490225.820000,898822204.00,898779932.00
sz.000504,2019-08-31,2019-06-30,,-0.235933,0.695816,-14194715.000000,-0.109324,60164210.910000,311573901.00,310673201.00
sz.000505,2019-08-17,2019-06-30,0.022413,0.019872,0.073889,65244252.000000,0.232649,3257865991.640000,685790364.00,406127806.00
sz.000506,2019-08-29,2019-06-30,-0.003183,-0.091043,-0.060887,-14558455.480000,0.070026,159906888.790000,929017761.00,928670961.00
sz.000507,2019-08-27,2019-06-30,0.030081,0.088787,0.157175,132485584.920000,0.183338,1465870539.330000,930424895.00,772143777.00
sz.000509,2019-08-17,2019-06-30,-1.334400,-0.091085,0.621787,-3196088.930000,-0.070102,30562784.550000,825483117.00,825479873.00
sz.000510,2019-08-22,2019-06-30,0.047713,0.042692,0.137816,48357771.590000,0.118636,1132714983.140000,609182254.00,549479157.00
sz.000513,2019-08-17,2019-06-30,0.069760,0.168964,0.648804,834525834.760000,1.651862,4914745307.400000,719048212.00,458145495.00
sz.000514,2019-08-17,2019-06-30,0.005860,0.138871,0.354162,19814143.780000,0.031457,142680147.560000,843770965.00,843770965.00
sz.000516,2019-08-29,2019-06-30,0.000904,0.004690,0.265871,2079823.210000,-0.009816,439577320.390000,1971049302.00,1929001640.00
sz.000517,2019-08-27,2019-06-30,0.116212,0.261755,0.411973,539630132.410000,0.322234,2025697093.750000,3183922485.00,3035707316.00
sz.000518,2019-08-31,2019-06-30,-0.015768,-0.057311,0.731900,-9971166.680000,-0.038699,172120844.920000,1029556222.00,1029535693.00
sz.000519,2019-08-24,2019-06-30,0.020380,0.073170,0.217077,161336556.030000,0.253622,2204965858.490000,1392558982.00,932647561.00
sz.000520,2019-08-30,2019-06-30,0.060519,0.059454,0.121715,23552052.670000,0.033103,322794491.090000,1012083455.00,1012083455.00
sz.000521,2019-08-16,2019-06-30,0.010851,0.005060,0.179851,46216030.540000,0.040502,8543968799.830000,1044597881.00,802212775.00
sz.000523,2019-08-30,2019-06-30,0.008908,0.002724,0.032769,17234266.340000,0.052982,6327929674.470000,627533125.00,626903116.00
sz.000524,2019-08-27,2019-06-30,0.070100,0.053647,0.139421,197076793.500000,0.425362,3673609967.920000,670208597.00,272301442.00
sz.000525,2019-08-27,2019-06-30,0.052530,0.099810,0.267813,256329528.890000,0.862629,2475231809.940000,580772873.00,574398865.00
sz.000526,2019-08-20,2019-06-30,0.730999,0.054958,0.319815,92875894.710000,0.063040,1678708934.160000,96195107.00,96195107.00
sz.000528,2019-08-29,2019-06-30,0.067576,0.069815,0.230988,707286674.550000,0.579351,10130931805.270000,1476111376.00,1462622772.00
sz.000529,2019-08-29,2019-06-30,0.046524,0.069223,0.219803,91051392.180000,0.306272,1315326599.850000,583790330.00,569884377.00
sz.000530,2019-08-24,2019-06-30,0.031890,0.099254,0.144989,106770376.480000,0.189584,1052236172.600000,843212507.00,597747977.00
sz.000531,2019-08-21,2019-06-30,0.065647,0.184731,0.198057,261090346.840000,0.440822,1413353804.420000,685082820.00,685082820.00
sz.000532,2019-08-16,2019-06-30,0.022101,0.092441,0.452890,18218290.790000,0.165503,193791975.670000,344708340.00,343483446.00
sz.000533,2019-08-30,2019-06-30,-0.025747,-0.037200,0.291426,-21777532.310000,-1.444230,585419222.000000,690816000.00,684902400.00
sz.000534,2019-08-20,2019-06-30,0.027634,0.079127,0.876641,20226292.190000,0.048586,253541550.680000,491785096.00,491375657.00
sz.000536,2019-08-23,2019-06-30,-0.100038,-0.922591,-0.347760,-714324192.970000,-1.954682,759337036.760000,2766032803.00,2003348423.00
sz.000537,2019-08-30,2019-06-30,0.136798,0.182537,0.386161,1551102016.240000,1.296144,8445954745.400000,1862520720.00,512717581.00
sz.000538,2019-08-29,2019-06-30,0.080830,0.161356,0.290391,2242421232.870000,3.345708,13864527175.290000,1041399718.00,1041392430.00
sz.000539,2019-08-31,2019-06-30,0.023845,0.066478,0.143701,855853289.000000,0.115650,12744689154.000000,5250283986.00,2553907040.00
sz.000540,2019-08-30,2019-06-30,0.069669,0.161495,0.352839,1179717224.100000,0.207016,7304977525.890000,7005254679.00,6500659737.00
sz.000541,2019-08-29,2019-06-30,0.038680,0.099277,0.231064,167498642.960000,0.225543,1670888644.930000,1399346154.00,1072071544.00
sz.000543,2019-08-31,2019-06-30,0.034615,0.063157,0.084019,466257602.010000,0.429128,7237323328.650000,1790395978.00,1790395978.00
sz.000544,2019-08-24,2019-06-30,0.029816,0.235594,0.391746,176155561.010000,0.419639,747708196.410000,974684488.00,521650284.00
sz.000545,2019-08-23,2019-06-30,0.018744,0.043234,0.192120,38865560.700000,0.080112,898951814.370000,986833096.00,959403096.00
sz.000546,2019-08-06,2019-06-30,0.050498,0.071619,0.147575,231752798.930000,0.552349,3231899843.270000,714644396.00,667936120.00
sz.000547,2019-08-30,2019-06-30,0.031300,0.161106,0.404577,240357480.200000,0.317315,1491924623.770000,1605678881.00,1101872269.00
sz.000548,2019-08-31,2019-06-30,0.012170,0.119210,0.626701,15458793.930000,0.080407,129677189.740000,499215811.00,499169124.00
sz.000550,2019-08-29,2019-06-30,0.005662,0.004290,0.148907,58861816.000000,-0.194918,13721953502.000000,863214000.00,518427060.00
sz.000551,2019-08-20,2019-06-30,0.033961,0.060272,0.225542,99303980.470000,0.223539,1647596358.100000,400080405.00,400080405.00
sz.000552,2019-08-09,2019-06-30,0.037472,0.136241,0.271542,276716600.830000,0.222534,2031081235.220000,2286971050.00,2283741262.00
sz.000553,2019-08-22,2019-06-30,0.026302,0.043231,0.337308,588638000.000000,0.246033,13616032000.000000,2446553582.00,468616702.00
sz.000554,2019-08-30,2019-06-30,0.001400,0.000905,0.098448,1350775.880000,0.004611,1492895396.460000,480793320.00,362649713.00
sz.000555,2019-08-31,2019-06-30,0.026033,0.030656,0.189864,126616810.220000,-0.082260,4130194003.470000,963431273.00,934667996.00
