code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sz.000001,2014-04-24,2014-03-31,0.044066,0.313913,,5054000000.000000,1.753644,,9520745656.00,5575901875.00
sz.000002,2014-04-29,2014-03-31,0.020333,0.172506,0.399163,1638330423.870000,1.364881,,11014968919.00,9676185190.00
sz.000004,2014-04-22,2014-03-31,-0.037478,-0.300207,0.540161,-3392132.960000,-0.055399,,83976684.00,83875459.00
sz.000005,2014-04-26,2014-03-31,-0.014006,-0.712738,0.180310,-8682228.390000,-0.045707,,914333607.00,913743007.00
sz.000006,2014-04-23,2014-03-31,0.007511,0.114850,0.353065,30196417.500000,0.492677,,1349995046.00,1338241583.00
sz.000007,2014-04-26,2014-03-31,-0.017856,-0.270651,0.787598,-7840506.710000,0.113565,,230965363.00,184813141.00
sz.000008,2014-04-24,2014-03-31,0.008484,0.067653,0.433530,4802069.060000,0.077768,,303601640.00,147306236.00
sz.000009,2014-04-26,2014-03-31,0.023079,0.155979,0.343138,122345861.010000,0.272130,,1254363108.00,1241390885.00
sz.000010,2014-04-29,2014-03-31,-0.009307,-0.159374,0.178057,-6277346.750000,-0.008563,,588069788.00,271175384.00
sz.000011,2014-04-28,2014-03-31,0.015264,0.142574,0.490246,27725441.510000,0.154712,,595979092.00,175862626.00
sz.000012,2014-04-22,2014-03-31,0.015166,0.089816,0.256911,133187083.000000,0.747503,,2075335560.00,1302467371.00
sz.000014,2014-04-24,2014-03-31,0.046333,0.335747,0.750482,29170778.150000,0.293812,,201705187.00,201705187.00
sz.000016,2014-04-15,2014-03-31,0.002331,0.002550,0.181602,10325067.550000,0.033591,,1203972704.00,599914960.00
sz.000017,2014-04-28,2014-03-31,0.049350,0.016399,0.042481,433872.320000,2.906014,,551347947.00,302976228.00
sz.000019,2014-04-22,2014-03-31,-0.006412,-0.108223,0.194665,-6738905.830000,0.145170,,250900154.00,202727493.00
sz.000020,2014-04-22,2014-03-31,0.002536,0.004273,0.128312,694997.400000,-0.023452,,283161227.00,64675497.00
sz.000021,2014-04-30,2014-03-31,-0.024094,-0.027957,0.019644,-115404042.520000,0.055548,,1471259363.00,1317832780.00
sz.000023,2014-04-28,2014-03-31,-0.008117,-0.028447,0.075965,-5688295.230000,0.165516,,138756240.00,138756240.00
sz.000025,2014-04-29,2014-03-31,0.017161,0.027443,0.144155,3226337.180000,0.025776,,220281600.00,179294544.00
